mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g
0.393,267.52,88.058,7.103,38179.438,465.727,8.574,1.791,57.7,75.147,2.701,-2.982,0
0.476,259.608,88.703,8.887,32747.929,971.072,7.428,1.755,39.608,56.168,2.469,-2.995,0
0.37,242.0,89.915,6.355,28540.155,1697.549,8.831,2.03,33.035,79.658,4.131,-2.999,0
0.598,250.172,87.735,11.03,29224.967,880.152,6.778,1.974,44.444,46.196,4.543,-2.992,0
0.468,247.003,87.113,8.747,26695.952,471.639,7.619,1.938,56.739,59.54,3.245,-2.978,0
0.857,254.647,88.502,17.306,30204.569,872.342,5.485,2.0,44.975,29.55,4.204,-2.987,0
0.568,265.673,88.285,10.694,35829.496,72.253,6.761,1.758,0.746,45.885,2.37,-1.929,0
0.469,258.242,86.701,52.265,30526.46,66.499,58.71,1.819,0.266,3867.849,3.129,2388.131,0
0.412,242.363,88.975,7.103,27943.544,1284.981,8.434,1.913,37.695,72.67,3.328,-2.998,0
0.536,268.807,88.582,10.358,34962.157,466.107,7.204,1.725,57.575,52.693,2.708,-2.972,0
0.581,262.922,88.273,11.018,34961.524,72.59,6.672,1.808,0.741,44.646,2.619,-1.902,0
0.46,259.718,88.625,8.053,30953.535,2100.593,7.502,1.853,30.079,57.01,3.285,-2.999,0
0.459,260.899,88.114,8.35,34103.018,72.117,7.601,1.766,0.775,58.333,2.315,-2.178,0
1.329,257.058,87.011,4173.226,29744.454,67.84,70.511,1.863,0.291,4978.09,3.383,18849419.005,0
2.755,257.452,87.398,25993.858,34499.679,77.641,70.654,2.045,0.744,4991.693,4.447,559848257.57,0
0.568,265.643,88.345,10.721,35742.323,72.44,6.761,1.759,0.74,45.896,2.371,-1.929,0
0.43,254.615,87.247,7.823,29632.18,116.99,7.789,1.718,16.401,61.357,2.206,-2.712,0
0.482,268.855,88.805,8.91,36202.316,468.32,7.517,1.749,57.141,57.467,2.655,-2.978,0
0.555,266.898,87.885,10.607,34722.363,884.86,7.063,1.743,44.085,50.558,2.928,-2.992,0
0.435,245.949,87.666,7.318,32114.178,66.895,8.032,1.887,0.507,65.886,2.883,-2.176,0
0.34,250.182,87.159,5.649,28854.14,466.489,9.253,2.139,57.675,87.598,5.055,-2.987,0
0.418,254.184,87.304,7.593,29628.524,117.04,7.943,1.724,16.382,63.925,2.223,-2.718,0
0.246,255.226,86.579,3.326,31965.227,66.341,10.58,2.014,0.281,110.989,4.356,-2.714,0
0.389,259.389,88.101,6.543,37021.812,1295.07,8.193,2.149,37.327,67.768,5.402,-2.998,0
0.383,242.931,86.806,6.642,28810.271,71.814,8.793,2.138,0.633,79.117,4.932,-2.298,0
0.54,262.001,88.501,10.377,33089.343,467.654,7.149,1.795,57.299,51.956,3.019,-2.973,0
0.455,247.796,87.417,8.368,27432.097,473.125,7.734,1.902,56.436,61.468,2.999,-2.98,0
0.626,269.145,89.017,11.723,38581.118,468.44,6.55,1.955,57.091,43.113,3.861,-2.971,0
0.363,243.046,88.695,6.606,26993.607,891.668,8.839,2.048,43.509,79.587,3.935,-2.995,0
0.468,266.052,88.653,8.823,38188.545,2112.305,7.774,2.071,29.827,61.767,4.581,-2.999,0
0.843,254.644,88.765,17.047,29749.258,1276.73,5.541,2.009,38.078,30.205,4.281,-2.994,0
0.601,254.523,87.654,11.161,31440.588,879.499,6.809,2.035,44.502,46.663,5.285,-2.992,0
1.201,260.481,86.896,4170.37,30689.371,70.682,70.589,1.842,0.355,4985.471,3.105,17365852.161,0
0.701,257.66,87.106,13.46,32057.206,74.422,5.902,2.014,0.67,34.575,4.408,-1.771,0
0.406,240.9,89.191,7.027,27726.654,1288.714,8.497,1.928,37.515,73.791,3.373,-2.998,0
0.393,260.572,88.088,6.599,37616.707,1295.175,8.141,2.116,37.324,66.897,5.167,-2.998,0
0.468,256.409,87.639,8.634,29535.808,468.485,7.62,1.975,57.253,59.214,4.388,-2.979,0
0.41,242.548,88.607,7.172,29037.718,1286.294,8.58,1.926,37.667,75.132,3.308,-2.998,0
0.487,245.524,88.086,82.136,26477.75,1696.788,62.905,2.287,33.185,4258.748,6.253,6.986,0
0.46,250.756,88.118,8.27,26744.882,126.284,7.463,1.933,14.73,56.111,3.913,-2.746,0
0.402,240.499,88.262,7.678,26225.988,891.136,8.349,2.231,43.587,70.89,5.508,-2.995,0
0.495,256.915,87.711,9.317,29062.441,468.218,7.421,1.973,57.294,56.092,4.467,-2.977,0
0.824,261.587,88.881,454.957,30176.764,2092.9,68.415,1.839,30.228,4779.71,3.261,223.004,0
0.762,252.251,88.154,15.033,29475.049,61.691,6.026,1.905,0.33,36.021,3.652,-0.683,0
0.516,262.305,87.142,10.136,35067.428,67.942,7.256,2.25,0.448,53.198,6.024,-1.749,0
0.527,269.319,89.351,9.88,41259.062,2095.416,7.141,2.065,30.143,51.683,4.673,-2.999,0
0.309,269.592,87.197,4.915,34293.09,57.657,9.601,1.714,0.259,93.502,2.351,-2.299,0
0.424,254.76,87.611,8.099,32598.899,477.41,8.203,2.328,55.663,68.52,6.748,-2.979,0
0.508,266.271,87.723,9.52,35378.259,882.772,7.318,1.769,44.251,54.154,3.012,-2.993,0
0.532,255.157,86.644,53.811,29642.093,68.108,56.274,1.864,0.312,3647.096,3.421,2275.466,0
0.459,262.618,87.404,8.107,32636.702,1336.031,7.438,2.1,36.088,55.594,5.779,-2.998,0
0.544,264.339,87.148,10.644,35593.124,64.977,7.036,2.2,0.351,49.869,5.702,-1.581,0
0.273,264.34,87.074,3.902,33348.075,57.515,10.167,1.843,0.191,104.226,3.229,-2.506,0
0.384,245.111,89.896,6.766,29040.127,1698.62,8.614,2.012,33.005,75.413,3.984,-2.999,0
0.566,260.045,88.331,10.186,31304.406,1691.419,6.652,1.824,33.324,44.579,3.362,-2.998,0
0.842,252.369,88.256,16.816,29582.628,62.259,5.655,1.919,0.392,31.488,3.61,-0.484,0
0.819,258.573,87.302,16.132,32645.366,67.59,5.411,1.98,0.323,28.837,4.427,-1.186,0
0.461,250.89,87.054,8.653,27707.509,119.281,7.53,1.753,15.994,57.321,2.415,-2.683,0
0.691,267.029,88.691,451.565,30781.869,1682.923,69.197,1.799,33.551,4853.548,3.038,346.654,0
0.37,263.866,87.632,6.684,36703.955,467.218,8.833,1.873,57.479,79.907,3.096,-2.983,0
0.533,255.252,86.66,53.811,29588.867,67.957,56.273,1.86,0.309,3647.041,3.41,2285.58,0
0.53,262.954,87.143,10.464,35253.736,68.144,7.131,2.237,0.449,51.243,5.938,-1.721,0
0.527,264.728,88.284,9.76,34610.265,73.347,7.036,1.73,0.753,49.818,2.16,-2.065,0
0.482,260.218,88.983,9.06,32618.652,934.607,7.399,1.736,41.228,55.723,2.434,-2.994,0
2.069,262.55,88.555,11178.635,35199.307,475.892,70.586,1.937,55.815,4985.21,3.58,2752361.042,0
0.616,266.998,87.934,11.321,37796.745,65.235,6.475,2.091,0.535,42.038,4.814,-1.644,0
0.543,270.178,89.56,10.204,41743.676,2092.886,7.036,2.041,30.185,50.127,4.517,-2.999,0
0.471,253.938,88.292,8.899,30646.717,1287.638,7.691,1.77,37.635,59.968,2.294,-2.997,0
0.411,243.163,89.429,7.189,28334.637,1287.3,8.486,1.893,37.557,73.456,3.236,-2.998,0
2.759,255.272,87.321,25993.919,33720.928,77.861,70.654,2.082,0.737,4991.664,4.706,556683092.064,0
0.382,262.269,88.557,6.349,30557.892,2100.292,8.341,1.815,30.09,71.071,3.211,-2.999,0
0.413,243.735,87.33,7.561,25198.1,474.174,8.238,1.932,56.263,70.056,3.213,-2.981,0
0.547,263.876,87.143,10.807,35667.068,67.558,7.004,2.19,0.525,49.375,5.642,-1.66,0
0.8,262.522,88.728,454.288,30611.855,2093.609,68.568,1.841,30.223,4794.102,3.278,222.866,0
0.445,266.299,88.264,8.209,36339.364,70.938,7.894,1.684,0.775,63.407,1.9,-2.111,0
0.42,256.158,87.152,7.529,31402.07,482.691,8.079,2.038,54.815,66.162,4.83,-2.983,0
0.694,265.299,87.681,451.302,29930.294,463.027,69.256,1.794,58.256,4859.165,2.842,4616.049,0
0.406,240.371,88.733,7.026,27339.334,882.975,8.5,1.94,44.145,73.825,3.487,-2.995,0
0.528,267.41,88.502,10.141,35048.932,467.678,7.248,1.71,57.296,53.425,2.534,-2.973,0
0.603,268.814,87.986,11.118,38321.95,63.786,6.562,2.044,0.488,43.229,4.564,-1.596,0
0.253,254.409,86.681,3.48,32032.722,66.693,10.346,2.034,0.266,105.959,4.417,-2.703,0
0.366,251.763,88.19,6.738,31589.824,479.254,8.797,2.021,55.278,78.942,3.946,-2.984,0
0.511,262.106,87.107,9.992,35485.753,67.459,7.302,2.234,0.437,53.955,5.874,-1.75,0
0.325,251.078,87.548,5.434,29454.616,472.881,9.146,1.892,56.469,85.495,2.861,-2.988,0
0.542,263.523,88.056,10.085,35119.517,71.975,6.971,1.846,0.753,48.952,3.192,-1.98,0
0.431,244.018,88.972,7.461,29524.688,1284.99,8.269,1.908,37.695,69.657,3.198,-2.998,0
0.57,256.616,88.171,10.948,29305.649,466.769,6.839,1.972,57.504,47.373,4.407,-2.972,0
1.2,260.538,86.908,4170.404,30661.173,69.237,70.588,1.84,0.307,4985.396,3.104,18098472.58,0
0.592,248.623,87.145,11.539,28953.941,891.053,6.752,2.293,43.698,45.725,7.241,-2.992,0
0.825,262.463,88.914,454.956,30525.918,2092.809,68.415,1.824,30.228,4779.716,3.167,223.024,0
1.756,242.154,86.942,11172.83,26664.609,884.929,70.65,2.092,44.164,4991.229,4.228,796115.567,0
0.407,238.547,88.275,7.841,25463.757,892.481,8.297,2.144,43.488,69.954,4.537,-2.994,0
0.46,264.097,88.601,8.632,37212.203,2114.6,7.86,2.113,29.782,63.173,4.896,-2.999,0
0.497,264.907,88.653,9.25,35869.127,69.585,7.338,1.691,0.708,54.498,1.936,-1.984,0
1.208,257.342,86.907,4170.852,29344.709,483.616,70.576,1.902,54.688,4984.291,3.39,370944.842,0
0.433,256.826,88.39,7.579,30236.58,2101.129,7.81,1.903,30.082,61.994,3.542,-2.999,0
0.374,243.195,89.803,6.353,29314.409,1694.382,8.829,1.969,33.135,79.642,3.799,-2.999,0
0.373,260.806,87.498,6.71,33457.306,469.386,8.724,1.845,57.104,77.831,3.085,-2.983,0
0.353,253.032,87.567,6.329,32282.583,68.339,9.042,2.013,0.37,83.447,3.629,-2.259,0
0.544,265.141,87.151,10.731,36421.578,67.347,7.039,2.159,0.516,49.9,5.388,-1.657,0
0.334,249.535,87.644,5.445,28813.758,472.911,9.023,1.915,56.452,82.946,3.044,-2.989,0
0.44,248.014,87.422,8.084,27430.946,473.785,7.927,1.897,56.319,64.676,2.981,-2.98,0
0.373,262.865,88.009,6.167,38084.524,1293.474,8.382,2.079,37.404,70.835,4.93,-2.998,0
0.686,261.902,88.491,451.523,29725.244,1683.676,69.207,1.841,33.543,4854.52,3.165,346.347,0
0.593,248.338,87.3,11.288,29250.576,883.692,6.844,2.204,44.223,47.057,6.333,-2.992,0
1.3,261.946,86.955,4172.917,32230.528,481.956,70.52,1.987,54.965,4978.95,4.43,373473.905,0
0.475,259.069,88.659,8.888,32107.08,971.134,7.428,1.748,39.608,56.169,2.473,-2.995,0
2.766,255.771,87.348,25994.036,33760.441,77.921,70.653,2.076,0.747,4991.605,4.674,555833211.944,0
0.353,254.63,87.5,6.328,32915.795,67.646,9.042,1.985,0.354,83.445,3.471,-2.243,0
0.456,245.076,86.771,8.63,26181.709,473.297,7.713,1.964,56.485,61.056,3.423,-2.979,0
0.391,246.931,88.305,7.373,29315.937,479.845,8.506,2.14,55.16,73.663,4.748,-2.982,0
0.438,259.625,87.105,8.162,30862.261,79.8,7.761,1.685,0.75,61.073,2.097,-2.33,0
2.721,253.123,87.684,25993.186,29497.821,1287.183,70.658,1.96,37.699,4992.011,3.664,2036919.8,0
0.596,261.612,87.134,10.918,34283.164,68.59,6.477,2.09,0.57,42.079,5.114,-1.858,0
0.508,244.563,89.619,9.059,26701.067,2916.184,7.252,2.103,25.69,53.57,5.093,-2.999,0
0.364,259.562,88.377,6.014,37032.257,1297.792,8.511,2.091,37.191,73.14,4.94,-2.998,0
0.765,257.262,87.094,15.073,31723.922,72.919,5.658,2.003,0.511,31.711,4.363,-1.517,0
0.467,267.143,88.494,8.631,36908.571,70.404,7.718,1.661,0.749,60.553,1.791,-2.045,0
0.487,266.962,88.492,9.029,36024.75,61.406,7.492,1.737,0.38,57.113,2.436,-1.7,0
0.532,255.158,86.654,53.811,29609.012,68.219,56.274,1.86,0.311,3647.112,3.414,2268.091,0
0.443,269.039,87.553,7.747,35953.288,929.136,7.847,1.978,41.716,62.908,4.797,-2.995,0
0.51,262.411,87.133,9.992,35089.427,67.825,7.302,2.248,0.448,53.958,6.011,-1.764,0
0.388,266.622,87.789,6.991,37346.373,467.066,8.564,1.828,57.487,74.977,2.898,-2.983,0
0.645,269.533,88.364,12.003,38599.34,60.992,6.372,2.039,0.421,40.713,4.51,-1.307,0
0.546,257.092,87.737,54.113,34455.459,1292.308,55.806,2.06,37.474,3606.086,4.93,3.328,0
0.441,259.641,87.338,7.796,31456.296,1335.349,7.631,2.178,36.12,58.634,6.336,-2.998,0
0.491,276.109,88.534,8.795,39699.282,1284.267,7.502,1.791,37.763,57.273,3.568,-2.997,0
0.671,263.051,88.728,451.455,29987.225,2090.836,69.225,1.843,30.283,4856.167,3.266,223.543,0
0.357,252.709,87.082,6.371,30995.01,473.231,8.755,2.042,56.463,78.101,4.153,-2.985,0
0.356,253.671,87.603,5.515,29986.374,871.362,8.618,2.093,45.134,75.347,4.599,-2.997,0
0.671,262.721,88.749,451.455,29894.312,2090.896,69.225,1.85,30.28,4856.166,3.301,223.53,0
0.604,252.681,87.373,11.415,31037.64,881.367,6.767,2.071,44.388,45.945,5.432,-2.992,0
0.644,269.806,88.306,12.003,38525.901,62.16,6.372,2.038,0.479,40.713,4.521,-1.37,0
0.484,252.969,88.576,8.798,27431.326,894.846,7.294,1.848,43.3,53.615,3.134,-2.995,0
0.384,243.231,86.942,6.711,29088.117,71.621,8.8,2.159,0.623,79.22,4.975,-2.278,0
0.547,263.895,87.137,10.807,35656.362,68.012,7.004,2.191,0.532,49.375,5.646,-1.678,0
0.48,262.328,88.991,8.984,33362.082,932.803,7.441,1.712,41.347,56.387,2.31,-2.994,0
0.494,259.113,88.827,9.29,32407.12,972.952,7.273,1.757,39.485,53.751,2.517,-2.995,0
0.459,259.744,88.153,8.35,33625.585,72.813,7.601,1.791,0.771,58.332,2.436,-2.193,0
0.249,254.154,86.67,3.402,31978.606,67.145,10.465,2.036,0.277,108.482,4.435,-2.714,0
0.32,253.486,87.227,5.064,29920.469,466.207,9.502,2.101,57.721,92.321,4.765,-2.989,0
0.693,259.675,87.01,13.354,33165.013,71.648,5.954,2.023,0.552,35.245,4.557,-1.671,0
2.72,252.959,87.685,25993.189,29495.114,1287.242,70.658,1.962,37.696,4992.012,3.673,2036734.953,0
0.433,244.207,87.587,7.318,31200.249,68.064,8.032,1.901,0.531,65.889,2.979,-2.204,0
0.392,268.173,87.914,7.104,38065.847,466.131,8.574,1.791,57.643,75.147,2.71,-2.982,0
0.291,257.506,86.673,4.391,32382.491,66.402,9.9,1.954,0.312,99.536,4.117,-2.552,0
0.701,266.821,88.941,13.256,34666.0,1691.407,5.962,1.867,33.283,35.345,3.764,-2.998,0
2.048,263.147,88.622,11178.243,35782.417,475.132,70.59,1.941,55.94,4985.615,3.565,2761203.062,0
0.56,253.134,87.478,10.351,28956.33,922.84,6.927,1.986,42.143,48.279,4.559,-2.994,0
0.588,259.812,88.527,11.46,32586.325,468.73,6.778,1.823,57.1,46.465,3.169,-2.97,0
1.215,259.874,87.075,4170.664,30640.864,73.163,70.581,1.849,0.438,4984.706,3.142,16208036.301,0
0.449,262.413,87.501,7.955,32593.666,1336.124,7.529,2.117,36.076,57.035,5.849,-2.998,0
0.602,262.453,88.413,10.9,32697.618,1692.267,6.406,1.902,33.293,41.146,4.05,-2.998,0
0.486,250.979,87.225,9.256,28196.307,490.038,7.373,1.882,53.587,55.034,3.22,-2.979,0
2.673,258.011,87.572,25992.592,31428.537,482.343,70.661,1.877,54.827,4992.324,3.058,14506092.423,0
0.367,253.533,87.574,5.791,29773.58,873.864,8.427,2.08,44.943,71.874,4.552,-2.997,0
0.417,239.597,88.333,8.029,25290.877,893.714,8.145,2.122,43.393,67.409,4.417,-2.994,0
0.525,266.845,88.54,10.109,34811.002,467.188,7.276,1.75,57.381,53.812,2.804,-2.973,0
0.561,253.122,87.381,10.64,29061.607,925.562,6.932,1.999,41.966,48.145,4.63,-2.993,0
0.59,249.404,87.239,11.303,30007.769,887.645,6.846,2.267,43.939,47.098,6.817,-2.992,0
0.641,265.416,87.571,11.4,36935.659,66.041,6.077,2.085,0.536,36.574,4.916,-1.821,0
0.342,248.477,87.229,5.746,28452.77,466.967,9.229,2.175,57.577,87.302,5.271,-2.986,0
0.405,243.002,88.343,7.741,27679.102,886.224,8.289,2.206,43.938,69.834,5.251,-2.994,0
0.478,269.437,88.178,8.448,35951.445,1744.525,7.471,2.014,32.103,56.786,5.127,-2.999,0
0.674,269.352,88.769,451.071,31340.566,1682.376,69.312,1.738,33.562,4864.42,2.545,346.899,0
0.526,257.616,86.655,53.932,31086.696,68.791,56.096,1.913,0.319,3630.935,3.772,2230.605,0
0.556,267.502,87.767,10.683,34905.382,885.558,7.028,1.734,44.044,50.029,2.89,-2.992,0
0.628,270.057,88.263,11.639,38512.02,61.945,6.478,2.033,0.473,42.142,4.492,-1.406,0
0.511,259.483,87.457,9.986,34445.858,473.392,7.309,2.23,56.388,54.032,5.937,-2.975,0
0.409,247.409,89.539,7.421,28667.222,1700.056,8.261,2.018,32.989,69.271,4.022,-2.999,0
0.592,261.51,87.122,10.771,34136.059,67.252,6.45,2.076,0.559,41.632,4.985,-1.855,0
0.502,253.367,88.244,9.602,29875.146,1290.92,7.397,1.799,37.497,55.336,2.469,-2.997,0
0.566,274.185,89.542,10.611,43451.778,2089.559,6.847,1.975,30.258,47.213,4.173,-2.999,0
0.38,258.453,87.809,5.89,29947.785,868.86,8.19,2.095,45.309,67.475,4.729,-2.997,0
0.435,266.632,88.172,8.034,36328.244,70.229,8.022,1.673,0.794,65.449,1.86,-2.104,0
0.449,259.835,87.71,51.782,36803.678,1292.396,59.497,2.08,37.472,3940.92,5.02,3.331,0
0.49,263.633,87.029,9.528,33598.259,66.708,7.419,1.826,0.45,55.629,2.857,-1.804,0
0.394,239.651,88.306,7.408,25341.916,894.494,8.324,2.127,43.34,70.433,4.453,-2.995,0
0.459,255.739,87.226,8.68,30709.416,489.68,7.808,1.91,53.636,62.272,3.301,-2.979,0
0.467,260.182,88.409,8.755,33903.531,2117.369,7.757,2.191,29.737,61.448,5.702,-2.999,0
0.505,266.306,86.87,9.958,36832.448,67.761,7.314,2.096,0.512,54.021,5.091,-1.769,0
0.368,265.543,87.313,6.683,36751.649,60.819,8.838,1.806,0.304,79.967,2.6,-1.998,0
0.512,267.664,87.761,9.596,36086.569,881.661,7.277,1.749,44.33,53.529,2.866,-2.993,0
2.085,261.577,88.844,11178.808,34950.449,472.178,70.584,1.958,56.438,4985.01,3.69,2795807.395,0
0.623,266.044,87.86,11.215,37266.276,63.787,6.28,2.094,0.511,39.269,4.916,-1.693,0
0.368,253.332,87.576,5.791,29693.751,873.409,8.426,2.087,44.978,71.86,4.588,-2.997,0
0.834,257.447,87.413,16.348,33108.445,66.114,5.357,1.983,0.293,28.223,4.339,-1.091,0
0.65,265.65,87.644,11.8,36777.327,66.258,6.106,2.091,0.523,37.077,4.964,-1.729,0
0.482,269.38,88.678,8.911,36223.634,465.459,7.516,1.738,57.682,57.46,2.631,-2.978,0
0.463,253.034,87.104,8.595,28667.246,115.988,7.499,1.745,16.621,56.776,2.348,-2.672,0
0.356,253.36,87.064,6.371,31150.73,473.128,8.755,2.029,56.483,78.101,4.083,-2.985,0
0.571,252.547,87.627,10.428,29615.007,922.959,6.888,1.958,42.121,47.721,4.373,-2.994,0
1.954,249.402,88.436,11176.666,29624.982,885.535,70.608,1.979,43.982,4987.275,3.449,794943.287,0
0.428,254.058,88.118,7.835,28005.469,122.041,7.976,1.884,15.412,64.708,3.53,-2.721,0
0.525,252.785,88.425,9.77,28919.125,1289.673,7.078,1.858,37.537,50.431,2.957,-2.997,0
0.753,256.291,88.052,14.886,31446.277,59.791,6.073,1.848,0.198,36.603,3.227,-0.545,0
0.438,252.33,87.566,8.103,28139.541,469.331,7.855,1.935,57.107,62.725,3.821,-2.98,0
0.538,246.362,89.616,9.739,25686.617,2913.538,7.038,2.009,25.725,50.622,4.311,-2.999,0
0.388,248.472,88.209,7.286,30028.889,480.161,8.5,2.089,55.12,73.573,4.418,-2.982,0
0.388,248.591,88.2,7.286,30025.471,479.993,8.5,2.088,55.149,73.573,4.414,-2.982,0
0.442,253.329,87.551,8.179,28038.467,468.919,7.805,1.93,57.184,61.895,3.819,-2.98,0
0.524,263.046,87.039,10.362,33213.753,68.884,7.165,1.881,0.455,51.741,3.189,-1.761,0
0.371,260.048,87.517,6.722,33092.33,469.556,8.776,1.862,57.071,78.624,3.188,-2.983,0
0.55,267.316,88.115,10.207,36790.083,71.095,6.902,1.804,0.709,47.963,2.92,-1.95,0
0.514,260.99,87.356,53.781,33153.635,1290.23,56.331,1.971,37.593,3651.773,4.506,3.35,0
0.482,263.986,88.476,9.089,34852.066,923.68,7.496,1.674,41.997,57.237,2.033,-2.994,0
0.471,251.855,88.265,8.899,30163.517,1288.124,7.691,1.795,37.616,59.964,2.414,-2.997,0
0.495,256.919,87.702,9.317,29061.901,468.231,7.421,1.973,57.293,56.092,4.467,-2.977,0
0.366,243.439,89.89,6.278,29052.868,1696.612,8.903,2.007,33.064,81.004,3.968,-2.999,0
0.459,262.248,87.408,8.107,32448.833,1336.138,7.437,2.114,36.083,55.59,5.872,-2.998,0
0.544,267.679,88.35,10.106,36349.45,72.468,6.908,1.718,0.736,47.978,2.141,-2.009,0
2.084,260.348,88.83,11178.814,34730.035,473.041,70.584,1.981,56.287,4985.01,3.801,2785607.987,0
0.612,261.84,87.327,11.137,34361.859,68.527,6.316,2.11,0.55,39.839,5.19,-1.869,0
0.437,259.201,86.998,8.259,30583.107,78.111,7.83,1.675,0.737,62.204,2.065,-2.271,0
0.402,240.359,88.263,7.678,26194.689,891.283,8.349,2.236,43.576,70.89,5.534,-2.995,0
0.457,252.841,87.057,8.577,28382.017,73.941,7.575,1.73,0.75,58.042,2.281,-2.179,0
0.364,243.77,88.613,6.669,27061.491,892.66,8.776,2.033,43.444,78.453,3.877,-2.995,0
0.437,251.437,87.595,8.112,29196.77,469.25,7.915,1.918,57.118,63.718,3.612,-2.98,0
0.642,254.958,87.281,12.132,31953.921,473.049,6.52,2.034,56.456,42.505,5.188,-2.97,0
0.586,259.505,87.069,10.685,32936.66,67.917,6.523,2.102,0.547,42.681,5.223,-1.869,0
0.512,275.039,88.393,9.12,39204.701,1286.372,7.322,1.819,37.681,54.429,3.722,-2.997,0
0.628,265.782,87.879,11.289,37189.958,63.691,6.252,2.095,0.509,38.901,4.929,-1.684,0
0.584,266.594,88.109,10.85,36834.323,69.342,6.631,1.813,0.661,44.087,2.988,-1.847,0
0.614,270.818,88.476,11.646,40050.464,466.51,6.464,1.802,57.504,41.767,2.969,-2.972,0
0.365,264.251,87.306,6.665,36268.116,62.383,8.937,1.818,0.322,81.807,2.674,-2.032,0
0.588,262.826,88.43,11.547,33325.372,469.316,6.782,1.845,57.005,46.487,3.314,-2.97,0
1.778,242.714,87.711,11173.233,26630.604,885.945,70.645,2.017,44.018,4990.812,3.749,794282.631,0
0.545,276.85,88.522,10.119,40296.713,1284.244,7.122,1.773,37.765,51.452,3.432,-2.997,0
0.618,258.741,88.305,12.078,31470.058,467.835,6.587,1.93,57.292,43.789,3.905,-2.969,0
0.492,250.085,87.268,9.289,27484.963,491.2,7.339,1.901,53.391,54.577,3.384,-2.979,0
1.219,259.967,87.044,4170.734,30645.353,73.028,70.579,1.847,0.437,4984.521,3.136,16267651.229,0
0.482,258.145,87.8,52.567,36181.365,1292.525,58.206,2.11,37.459,3823.074,5.252,3.329,0
0.442,247.337,86.469,81.447,26658.709,69.519,63.701,2.379,0.642,4332.383,7.078,5947.726,0
0.627,244.34,89.246,84.917,26625.275,2915.558,59.878,2.312,25.719,3980.822,6.687,0.379,0
0.655,269.04,88.768,12.253,38773.321,64.098,6.347,1.989,0.513,40.361,4.068,-1.416,0
0.525,253.299,88.252,10.036,29927.583,1290.916,7.162,1.795,37.497,51.775,2.454,-2.997,0
0.515,242.567,88.496,9.609,24529.521,1693.608,7.299,1.987,33.248,54.441,3.887,-2.998,0
2.024,255.933,88.483,11177.855,33232.578,883.338,70.594,2.018,44.141,4986.025,4.04,798871.091,0
0.569,265.889,89.5,10.755,40018.98,2096.44,6.843,2.103,30.112,47.328,4.767,-2.999,0
0.451,257.607,87.117,8.488,29864.527,73.732,7.682,1.666,0.755,59.805,2.009,-2.168,0
0.558,275.718,88.472,10.481,39728.418,1285.599,7.016,1.799,37.709,49.874,3.592,-2.996,0
1.786,242.978,87.554,11173.416,26938.305,885.759,70.643,2.032,44.046,4990.625,3.848,794612.537,0
0.626,256.193,87.484,11.745,32298.639,471.783,6.637,2.014,56.659,44.13,5.038,-2.971,0
0.443,268.438,87.511,7.769,35426.947,930.024,7.842,1.962,41.66,62.775,4.642,-2.995,0
0.733,263.644,87.408,14.452,34230.495,67.297,5.836,1.896,0.382,33.871,3.811,-1.3,0
2.709,252.032,87.826,25993.136,29351.291,1290.347,70.658,1.986,37.55,4992.051,3.778,2026952.773,0
0.425,260.073,88.56,7.247,30173.02,2101.43,7.821,1.84,30.065,61.976,3.342,-2.999,0
2.084,260.055,88.834,11178.814,34584.691,473.08,70.584,1.985,56.279,4985.009,3.831,2785151.019,0
0.523,263.091,87.027,10.362,33226.426,68.932,7.165,1.863,0.459,51.741,3.058,-1.763,0
0.403,245.102,89.356,7.407,27481.453,1702.516,8.343,1.997,32.93,70.714,3.743,-2.999,0
0.299,270.945,87.282,4.684,35360.058,55.153,9.772,1.701,0.165,96.528,2.238,-2.282,0
2.789,255.944,87.368,25994.444,33161.782,78.348,70.651,1.997,0.638,4991.409,4.033,549784421.487,0
0.517,255.159,87.853,53.317,35151.75,1293.048,57.013,2.175,37.432,3715.258,5.688,3.322,0
1.756,241.813,86.828,11172.832,26513.917,883.705,70.65,2.096,44.266,4991.229,4.259,798322.618,0
0.523,252.043,87.094,9.935,30463.16,481.696,7.235,2.079,54.992,52.713,5.141,-2.976,0
0.325,248.822,87.235,5.561,29856.309,467.968,9.415,2.13,57.391,90.829,4.867,-2.987,0
0.441,264.203,87.709,8.5,35401.192,473.852,8.019,2.141,56.276,65.422,5.397,-2.978,0
0.366,242.501,87.024,6.659,27066.988,882.866,8.745,2.077,44.31,78.699,4.002,-2.995,0
0.495,261.19,88.54,9.296,33599.262,968.946,7.314,1.705,39.752,54.369,2.193,-2.995,0
0.337,259.266,87.315,5.934,32652.275,472.988,9.116,1.952,56.478,84.9,3.678,-2.986,0
0.488,258.768,88.626,9.125,32646.233,969.482,7.35,1.737,39.711,54.945,2.382,-2.995,0
0.584,271.048,88.336,11.051,36509.407,878.336,6.855,1.624,44.532,47.502,2.137,-2.992,0
0.495,256.78,87.692,9.317,29017.663,468.434,7.421,1.974,57.257,56.092,4.478,-2.977,0
0.375,246.647,87.467,6.506,27895.929,473.654,8.548,1.959,56.343,74.824,3.277,-2.985,0
0.525,271.389,88.725,9.976,36270.871,465.4,7.215,1.709,57.687,52.87,2.561,-2.974,0
