mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
0.042821,260.106,86.9852,5.799018,32678.947,472.75427,8.755319,1.638853,56.169716,84.061264,3.327232,-2.685578,0,1
0.102359,240.7516,87.9684,7.377723,26217.375,891.06476,8.049327,1.925714,43.27012,71.190994,5.187148,-2.694518,0,1
0.268634,266.802,89.3958,10.43315,39991.75,2502.8337,6.547552,1.783144,27.384346,47.71567,4.296591,-2.699073,0,1
0.403939,239.2422,88.8398,7.059143,27219.544739,883.881736,8.562151,1.964694,44.067958,74.908793,3.583857,-2.995031,0,0
0.437293,244.9756,86.4002,81.288101,25875.429005,70.66484,63.883037,2.413151,0.637914,4349.504517,7.417582,5756.521836,0,0
2.782414,253.0746,87.6076,25993.6,32888.12,70.987625,70.65496,2.02533,0.990023,4991.7446,4.131594,669700860.0,1,1
0.38063,242.2754,86.9236,6.499949,28337.755955,72.065763,8.837942,2.229886,0.676562,79.93775,5.690854,-2.325295,0,0
0.241696,255.4036,86.5726,3.2475,32043.521907,66.469529,10.707181,2.011604,0.279701,113.745475,4.336059,-2.721328,0,0
0.620548,287.0512,87.6604,6.01911,37719.008,462.0373,9.841219,1.663892,58.836285,93.43313,1.639315,-3.28516,1,1
0.42077,249.3876,87.3718,7.80541,28769.673366,64.227165,8.128262,1.910142,0.426849,67.3243,3.299596,-1.961374,0,0
0.494666,250.8996,87.215,9.3864,27722.54832,489.369175,7.295051,1.888153,53.695532,53.856515,3.30271,-2.979083,0,0
2.68521,256.162,87.4732,25992.746,30571.49,478.4449,70.66024,1.842917,55.498104,4992.243,2.773485,14743379.0,0,1
0.755054,284.46143,88.9584,8.647347,37300.2,77.25331,8.149243,1.691862,2.427277,62.611153,1.631837,-2.536419,1,1
0.445957,251.194,88.091,7.889471,26756.974764,125.881119,7.565107,1.925363,14.805096,57.607662,3.885133,-2.761931,0,0
0.794573,278.5744,88.6074,9.653828,33294.234,1287.351,7.599817,1.601721,37.964436,53.45419,1.187344,-3.297002,1,1
0.530022,255.8006,86.6594,53.758677,29695.94524,68.072592,56.353158,1.854785,0.295389,3654.236356,3.383352,2277.89666,0,0
0.372397,264.6648,88.3804,451.22476,30981.822,2092.4587,69.50932,1.522086,29.956976,4854.954,2.852778,223.5562,0,1
0.231171,265.73438,87.7426,9.704223,35477.984,74.48158,6.736228,1.43131,0.445773,50.18092,1.855178,-1.738225,0,1
0.284633,254.2026,87.0484,10.710194,29117.098,923.42303,6.477665,1.68326,41.794056,46.44754,4.258611,-2.693018,0,1
0.161688,243.9208,86.6004,81.52091,24929.139,70.11328,62.97091,2.047247,0.268879,4292.0767,6.435144,5897.3247,0,1
0.116102,255.7168,88.4152,7.309678,28687.764,936.4021,7.659375,1.516954,40.816574,64.6575,2.772057,-2.695555,0,1
0.65455,277.98322,88.282,6.334959,30632.113,116.35728,8.883385,1.630594,16.834095,74.24281,1.74509,-3.092477,1,1
0.437293,244.9756,86.4002,81.288101,25875.429005,70.66484,63.883037,2.413151,0.637914,4349.504517,7.417582,5756.521836,0,0
0.0906,247.489,88.0176,7.072723,29346.855,479.84155,8.205629,1.834919,54.80787,73.9621,4.422558,-2.681924,0,1
0.806788,280.6994,88.808,9.760016,33210.707,1284.356,7.486514,1.578844,38.078934,51.749844,1.134271,-2.697012,1,1
0.602967,274.13,87.7272,5.478242,31555.754,468.69028,9.948664,1.670514,57.60757,95.16268,1.348301,-3.287966,1,1
0.186625,264.1312,88.089,9.014002,34460.24,926.5457,7.1741,1.311657,41.49365,57.160007,1.281958,-2.693955,0,1
0.49295,273.03,88.2884,8.758653,38269.1675,1696.021225,7.353967,1.905268,33.193214,54.863098,4.338486,-2.998457,0,0
0.509783,244.8138,89.6434,9.058349,26562.62673,2914.603436,7.251352,2.053164,25.709793,53.566617,4.548869,-2.999454,0,0
0.224758,258.0276,86.824,53.631554,32025.654,883.43384,55.797462,1.74284,43.980087,3630.7402,4.667432,10.852598,0,1
0.754995,301.1962,88.7262,8.54961,41636.797,1278.7438,8.160048,1.658656,38.33013,62.730526,2.417715,-3.297251,1,1
0.419004,257.1524,87.6302,8.021614,33412.974374,477.704648,8.262245,2.280055,55.609238,69.516759,6.351883,-2.979552,0,0
0.394467,243.8718,89.459,6.785238,28642.869365,1289.103919,8.659549,1.894572,37.476798,76.599349,3.240268,-2.997795,0,0
0.167304,254.1684,87.3034,7.999633,29531.63,1332.1656,7.337772,1.726524,35.916027,59.50205,4.578141,-2.697587,0,1
0.381312,243.4612,89.7076,6.471325,28885.339695,1694.056902,8.839963,1.94411,33.150655,79.861384,3.718776,-2.998791,0,0
0.408382,263.8828,88.0984,7.316975,35011.447064,70.023917,8.188019,1.721779,0.772177,68.22739,2.099734,-2.222291,0,0
0.397225,248.108,87.972,6.662584,32168.463136,471.051616,8.480083,1.837505,56.749109,73.644115,2.489957,-2.984667,0,0
0.206956,292.64258,86.8042,9.784337,39584.766,58.00454,7.028798,1.313725,0.082828,54.506664,2.814809,-0.952886,1,1
0.262068,258.374,87.0326,3.570628,32331.227724,61.011937,10.187236,1.987217,0.165075,102.780505,4.161151,-2.637703,0,0
0.104196,239.536,88.6442,6.759076,27253.848,883.2511,8.261985,1.664343,43.78279,75.20695,3.270889,-2.695027,0,1
0.073713,258.5872,87.6276,5.458009,30027.367,866.58356,8.006779,1.775462,45.151985,69.78667,4.320978,-2.696802,0,1
0.401966,241.7732,87.2634,7.459435,24288.585762,475.17962,8.367875,1.948682,56.092232,72.000903,3.328581,-2.981517,0,0
0.183865,294.5174,89.1024,8.757472,43036.008,2084.8477,7.15578,1.311304,30.06344,56.57472,2.768137,-2.698882,1,1
0.286963,257.6628,86.6686,4.193618,32283.365496,67.027574,9.795201,1.958004,0.302778,96.626305,4.13977,-2.610018,0,0
0.065878,250.2146,87.9016,6.438406,30739.916,479.11218,8.496876,1.745351,54.94887,79.24067,3.83114,-2.683812,0,1
0.464558,252.5768,87.5688,8.279089,29167.792902,1332.878467,7.644228,2.044833,36.201974,59.332052,5.0116,-2.997595,0,0
0.218657,293.2266,89.1158,9.59556,42453.785,2090.931,6.883681,1.297733,29.930262,52.630608,2.435841,-2.698761,1,1
0.696778,285.43442,88.4116,7.664158,36166.34,923.73193,8.495565,1.48911,42.354946,68.28353,0.657488,-3.295448,1,1
0.493068,263.0088,87.2844,9.105189,34572.999523,474.209517,7.437802,1.819459,56.254879,56.061251,3.256403,-2.978226,0,0
0.241696,255.4036,86.5726,3.2475,32043.521907,66.469529,10.707181,2.011604,0.279701,113.745475,4.336059,-2.721328,0,0
0.460919,262.6314,88.2436,8.625405,33815.710334,927.849459,7.644176,1.624505,41.739502,59.579978,1.662207,-2.994592,0,0
2.752774,261.049,87.8648,25993.922621,34247.546199,480.840521,70.65419,1.942608,55.050871,4991.672256,3.724027,14596489.926864,0,0
0.07534,266.6508,87.0182,6.222522,32001.367,60.84815,8.387389,1.464368,-0.04837,77.13517,2.346504,-1.773546,0,1
0.975078,253.4404,88.8508,451.15222,27888.24,1300.9814,69.66245,2.304658,37.35733,4868.821,4.393363,581.5494,1,1
0.367837,251.607,87.6868,5.788586,29085.818151,873.383906,8.430883,2.117995,44.969064,71.918527,4.805379,-2.996709,0,0
0.522987,253.047,88.4588,9.661769,28972.481191,1289.664703,7.075431,1.848152,37.535241,50.403256,2.921554,-2.997003,0,0
0.686182,271.0538,89.1026,7.067851,33314.55,1282.2992,9.071238,1.603253,38.146305,78.29627,1.263016,-3.297726,1,1
0.347419,261.1956,87.4214,6.147236,35499.275341,468.862222,9.126751,1.859534,57.202268,85.468902,2.987914,-2.984792,0,0
0.384855,253.2952,87.6252,6.054225,28917.836457,870.983925,8.168742,2.146017,45.161265,67.305593,5.012039,-2.996603,0,0
0.214758,242.8764,88.1912,9.308598,24530.264,1693.8644,6.998702,1.686239,32.95008,54.741436,3.586174,-3.298151,0,1
0.755451,283.61362,87.203,52.49113,33575.066,60.18639,59.136948,1.604311,0.676496,3879.5618,1.57952,2887.133,1,1
0.821378,250.2024,88.6106,16.11271,30108.070234,871.546168,5.652955,1.986447,45.025115,31.53531,3.95644,-2.988196,0,0
0.421968,242.3554,86.7466,8.069314,25397.593891,473.138388,8.130472,2.014715,56.513901,67.801623,3.707306,-2.979406,0,0
0.78561,292.712,88.0494,9.520994,37706.836,878.011,7.786726,1.575675,44.93741,56.48067,1.626871,-3.293402,1,1
0.482274,258.8108,88.739,8.962411,32604.572603,969.243279,7.384168,1.744449,39.715689,55.478271,2.413267,-2.995,0,0
0.732226,270.9092,87.3298,80.961716,29018.512,63.70451,64.21674,1.88079,1.023793,4352.7847,3.116432,7151.0166,1,1
0.499796,267.228,88.6612,9.246708,36817.713216,69.190415,7.338055,1.656885,0.720864,54.510727,1.782333,-1.972856,0,0
0.175055,253.8076,87.0674,8.240193,28871.953,1336.0496,7.268368,1.77148,35.77669,58.319664,5.00302,-2.697508,0,1
0.827399,293.549,88.2542,10.088635,39593.09,60.710903,7.276782,1.659865,0.977515,48.650322,1.847467,-1.962735,1,1
0.291379,263.6788,86.8612,10.403291,34839.984,68.45561,6.142305,1.779689,0.254998,41.818817,4.693445,-1.602069,0,1
0.633002,265.9846,87.6992,11.301392,36867.667163,65.475119,6.135227,2.084582,0.548842,37.202811,4.919071,-1.802246,0,0
0.158079,254.8538,86.8406,8.353612,29990.47,489.49326,7.458157,1.613422,53.328777,61.722218,3.077218,-2.67989,0,1
0.622977,267.021,87.8572,11.215401,37672.896559,63.717608,6.279827,2.0745,0.511779,39.269785,4.781113,-1.690394,0,0
1.538001,249.8204,88.0604,11174.037,29449.084,884.7993,70.33294,1.670888,43.721188,4989.3643,3.13894,795774.56,0,1
0.556471,267.453,87.7646,10.683266,34868.562991,885.598787,7.027938,1.735504,44.041418,50.028652,2.898662,-2.992283,0,0
2.068585,262.3206,88.5332,11178.63519,35123.272616,475.874098,70.58575,1.943001,55.820616,4985.209578,3.608462,2752565.438679,0,0
0.085106,243.9366,88.1022,5.096124,26570.068,541.4708,8.441446,1.980461,46.174137,78.15047,5.610093,-2.691979,1,1
2.72109,253.1754,87.6844,25993.185222,29489.669835,1287.157197,70.657782,1.960389,37.700082,4992.01119,3.665495,2037002.914414,0,0
0.476509,241.2378,86.6494,81.89543,27091.512051,70.13848,63.182726,2.299693,0.559383,4284.159949,6.241778,5841.889805,0,0
0.348485,249.1278,87.2904,5.957732,28932.211067,467.791668,9.106804,2.147967,57.417716,85.002315,5.09047,-2.985726,0,0
0.496809,257.3222,86.7018,53.232884,30144.744787,67.298077,57.180976,1.828034,0.289601,3727.824953,3.212008,2331.315555,0,0
0.058154,278.6276,88.4796,5.510379,32431.541,2114.1067,8.503015,1.160239,29.487371,79.94791,1.55882,-3.299376,1,1
0.457509,267.5858,87.3906,8.140198,34907.803838,930.400032,7.663541,2.021195,41.645877,59.863091,5.151815,-2.995188,0,0
0.625987,266.786,88.8934,11.80134,37066.969404,469.501236,6.520185,1.872965,56.913113,42.703426,3.166606,-2.971124,0,0
0.192938,273.59058,88.0214,8.458663,38365.555,1695.5845,7.053966,1.599769,32.894882,55.163086,4.003715,-2.698457,0,1
0.112251,241.39,88.9254,6.977997,27502.506,1288.7034,8.154105,1.638201,37.19936,73.29813,3.163717,-2.697577,0,1
0.122251,261.76218,88.407,6.869453,31122.023,2100.1855,7.572309,1.519978,29.775911,63.143505,2.85569,-3.299233,0,1
0.599532,243.2492,89.3694,84.277811,25832.293099,2916.721744,60.548413,2.159482,25.696768,4042.122184,5.494295,0.377288,0,0
0.730273,288.54242,87.3062,8.273784,37119.11,63.06576,8.301089,1.60305,0.896393,64.699776,1.600946,-2.22322,1,1
0.55008,262.7532,87.667,54.392119,36198.25949,1290.277711,55.398329,2.000452,37.567707,3569.055827,4.624684,3.347808,0,0
0.169305,294.1414,89.1532,8.404722,42864.1,2084.9353,7.268236,1.305308,30.058256,58.33445,2.725209,-2.698936,1,1
0.405166,254.6708,88.074,7.419554,28245.008827,123.903724,8.174104,1.856224,15.088678,68.134282,3.387345,-2.744926,0,0
0.778803,292.55002,88.0722,9.368072,37562.46,877.7483,7.874843,1.574515,44.955315,57.876984,1.627087,-3.293466,1,1
0.390392,241.6828,86.9416,6.740605,28384.338584,71.845389,8.71177,2.233888,0.659526,77.594902,5.695421,-2.290573,0,0
0.499742,266.6278,88.6404,9.246451,36621.556067,69.529488,7.338409,1.662449,0.726695,54.514437,1.806768,-1.982841,0,0
0.412346,266.8032,87.3796,7.51905,31742.77127,59.940304,8.332441,1.759536,0.262721,70.692707,2.649241,-1.840388,0,0
0.359631,244.187,86.9378,6.494899,27525.872431,882.269531,8.802034,2.047877,44.362973,79.772972,3.83196,-2.995514,0,0
0.509079,268.1986,87.8042,9.519126,36160.435558,880.685862,7.317496,1.741166,44.399618,54.151966,2.813796,-2.993323,0,0
0.404555,265.7084,88.1836,7.240005,35701.936169,70.608691,8.246015,1.690748,0.765535,69.234703,1.949879,-2.240536,0,0
0.516786,258.202,87.8122,53.335327,34352.323196,1292.236931,56.986666,2.012677,37.47085,3712.725728,4.558971,3.32979,0,0
0.464431,251.957,88.2392,8.795619,30134.646351,1288.265183,7.764282,1.795253,37.611612,61.096661,2.418733,-2.997012,0,0
0.747773,278.55463,88.8786,8.424369,31086.361,888.3426,7.924016,1.600148,44.099663,58.431202,1.34602,-3.294833,1,1
0.598753,243.0774,89.3424,84.278177,25685.308609,2917.428762,60.548273,2.16622,25.688922,4042.107603,5.555589,0.375669,0,0
0.523361,252.4268,88.3614,9.661631,28900.412242,1290.11439,7.075226,1.854418,37.523438,50.401375,2.952262,-2.997005,0,0
0.383149,245.5952,89.8586,6.76627,29040.133337,1698.829006,8.614166,2.009314,33.001873,75.418808,3.972131,-2.998756,0,0
2.756954,261.1858,87.84,25993.979656,34400.067278,480.3096,70.653879,1.939297,55.144258,4991.643009,3.685014,14628755.418565,0,0
0.331123,247.9876,87.2122,5.713793,29887.891046,468.201571,9.339837,2.135877,57.351874,89.310974,4.9046,-2.986252,0,0
0.667823,247.012,88.1194,19.12298,27848.797,60.165504,4.907224,1.715586,0.105019,26.740791,3.882074,0.399046,0,1
0.30257,260.784,88.1712,11.449369,32199.174,468.8932,6.389002,1.581545,56.723415,45.500015,3.303372,-2.669775,0,1
0.480311,263.5154,88.2996,9.151554,34159.205763,927.98024,7.512817,1.62126,41.725404,57.48891,1.639807,-2.994117,0,0
0.845566,294.94702,88.433,10.829558,37974.062,873.2173,7.405755,1.493565,45.26738,50.86724,1.180237,-3.292118,1,1
0.50802,244.5498,89.5972,9.05941,26655.69792,2916.473352,7.251813,2.100185,25.687596,53.570357,5.097122,-2.999454,0,0
0.090802,240.1146,88.045,7.030605,25445.96,893.3228,8.083256,1.829402,43.098907,71.77956,4.128227,-2.694988,0,1
0.370062,263.8166,87.6328,6.684176,36716.494564,467.174364,8.833148,1.872477,57.486766,79.90723,3.093936,-2.983028,0,0
0.138611,243.9794,88.7456,7.250158,29273.541,1285.5443,7.799184,1.604797,37.352104,67.04618,2.886928,-2.697595,0,1
1.788908,243.505,87.8568,11173.294583,26871.316775,887.033094,70.644197,2.024856,43.925436,4990.726835,3.720268,792329.799139,0,0
0.355195,263.1594,87.442,6.301091,35171.257592,469.967436,9.017603,1.840669,57.00252,83.523494,2.978388,-2.984446,0,0
0.452748,243.3284,88.3782,8.289122,29425.474553,880.687965,7.986405,1.910536,44.349333,64.791071,3.237696,-2.993995,0,0
0.324855,270.7366,87.1554,5.290614,33848.06082,60.183651,9.291162,1.712364,0.315207,87.564263,2.376828,-2.300139,0,0
0.068458,269.97498,87.7194,6.758611,31902.328,474.47943,8.394009,1.264521,55.783154,77.350845,2.091955,-2.682306,1,1
0.150855,283.5182,87.4094,51.779575,36708.645,1289.9469,58.71207,1.205428,37.296246,3895.6838,2.316625,3.658353,1,1
0.517119,243.2196,88.5554,9.64084,24941.030176,1693.100131,7.296418,1.967094,33.259201,54.398379,3.747637,-2.998139,0,0
0.517164,255.1588,87.8528,53.316961,35151.749983,1293.047932,57.013117,2.175259,37.432443,3715.2578,5.68846,3.321804,0,0
0.552527,276.5666,88.6114,10.346561,40075.882764,1283.71839,7.083114,1.779416,37.780695,50.857485,3.488018,-2.996501,0,0
0.451528,261.6022,87.0156,8.198067,34761.623555,66.988557,7.844446,1.846589,0.269547,62.406062,3.38047,-2.02042,0,0
0.267912,276.25858,86.999,10.629179,33645.723,880.3468,6.67417,1.252125,44.160366,49.22421,2.899816,-2.692003,1,1
0.526793,264.2004,88.2802,9.760813,34562.75824,73.079688,7.03613,1.747813,0.758275,49.81534,2.244379,-2.05781,0,0
1.209464,258.9868,87.0016,4170.631683,30172.331026,73.119597,70.581605,1.878831,0.525084,4984.808734,3.25277,16227282.759153,0,0
0.545533,263.9036,88.1096,10.161434,35234.946707,72.874388,6.934797,1.840765,0.754406,48.42417,3.163411,-2.000167,0,0
0.021108,248.3742,86.8912,5.171887,29862.807,467.90625,9.191785,1.838443,57.053276,92.60427,4.616132,-2.686983,0,1
0.101041,242.0906,88.0102,7.364643,27003.521,887.0772,8.046806,1.921723,43.55649,71.14705,5.096488,-2.694491,0,1
0.048716,253.7484,87.2032,5.966655,32242.986,68.73799,8.811405,1.709455,0.074793,85.0302,3.320488,-1.964426,0,1
-0.029473,254.6128,86.6038,3.491658,31213.463,64.04694,9.603633,1.746316,-0.137952,97.17955,4.258057,-2.346641,0,1
0.453018,258.0652,88.0716,8.429186,32268.331349,928.140073,7.689679,1.690096,41.737025,60.188832,1.94337,-2.994788,0,0
0.519854,265.0262,87.5956,9.746989,34657.382714,881.489661,7.198035,1.736145,44.358829,52.32303,2.753495,-2.993236,0,0
0.086798,244.437,88.3204,5.175288,27090.104,943.7819,8.368213,1.97219,39.847076,76.79214,5.454651,-2.697326,1,1
0.581625,257.0432,87.674,54.878268,34625.898934,1292.620524,54.671627,2.042234,37.465247,3505.159052,4.859436,3.323215,0,0
0.49279,266.6684,88.54,9.169204,36175.779241,62.8756,7.460596,1.738658,0.407709,56.633684,2.425138,-1.731792,0,0
0.711987,266.7886,89.0298,13.624521,34884.41471,1691.184912,5.90985,1.862559,33.283001,34.685456,3.71931,-2.997554,0,0
0.093658,245.5308,89.0984,6.887678,27510.26,1701.9081,8.147438,1.697697,32.63614,72.80799,3.439448,-2.698654,0,1
0.669344,268.8164,86.8986,7.266106,29480.195,469.85428,8.843635,1.684743,57.489677,74.79217,1.486756,-3.282812,1,1
0.261031,276.0072,89.1848,10.251719,43148.793,2091.489,6.559449,1.614834,29.91355,47.68939,3.592483,-2.698718,0,1
0.831195,280.0744,87.5596,10.235827,34232.027,469.8862,7.61898,1.714932,57.409016,53.855206,2.675209,-3.274412,1,1
0.47835,260.5784,88.3168,8.718614,33508.644253,73.446438,7.435792,1.784529,0.737071,55.77128,2.438724,-2.171832,0,0
0.52606,257.6728,86.6452,53.93199,31097.73614,68.800917,56.096258,1.910744,0.323379,3630.941702,3.76464,2229.96743,0,0
0.344837,252.099,87.261,5.60505,29478.226799,467.576479,9.05079,2.114288,57.465357,83.542217,4.8515,-2.987564,0,0
2.091037,263.3976,88.8428,11178.86532,35925.117914,470.364888,70.582937,1.933886,56.763236,4984.944253,3.493338,2817388.816179,0,0
0.234017,264.9556,86.9576,10.160957,35768.85,66.339645,6.830652,1.882593,0.069791,51.54209,5.314517,-1.338963,0,1
0.240642,264.223,87.4004,53.937466,34844.96,1289.0182,55.331894,1.632192,37.331505,3589.4214,3.910503,3.663651,0,1
0.187352,289.18878,88.7434,9.137709,40012.918,2503.786,7.298754,1.376357,27.407274,59.128002,2.989001,-2.699122,1,1
0.270715,261.8542,87.1534,3.748553,33093.683742,59.460668,10.002699,1.848359,0.169926,99.234015,3.094928,-2.593685,0,0
0.038173,268.6948,87.4558,5.510669,37709.76,465.69778,8.935962,1.452305,57.3886,87.88804,2.14595,-2.685915,0,1
0.843811,253.6752,88.5108,16.910686,30167.493705,872.825083,5.534791,2.002293,44.936369,30.137964,4.235769,-2.987561,0,0
0.42173,253.846,87.9276,7.346743,27450.379484,124.831158,7.840517,1.863796,15.022728,61.98713,3.482646,-2.774902,0,0
1.821636,245.4878,87.9618,11174.181292,27640.769851,887.536741,70.634882,2.000273,43.878039,4989.846858,3.562711,791416.945491,0,0
0.702065,260.1188,87.2286,13.406497,33713.519487,73.249942,5.918428,2.118706,0.640107,34.787887,5.310453,-1.73419,0,0
0.499433,266.285,88.024,9.352657,36004.264975,73.269024,7.351725,1.790416,0.749852,54.691516,2.710281,-2.059971,0,0
0.017362,267.5004,87.5204,5.148196,37585.67,465.28616,9.362342,1.464662,57.456413,96.131096,2.192002,-2.686467,0,1
0.300729,242.5506,88.9436,84.054955,25187.418,2918.0505,60.766865,1.880496,25.382208,4034.3992,5.434616,0.673496,0,1
0.746662,283.86243,88.628,8.500012,35580.24,69.56882,7.996177,1.649348,1.307071,59.565605,1.416689,-2.434085,1,1
0.595798,267.251,89.5214,11.420531,39850.508399,2506.005542,6.673065,2.112105,27.647022,44.938704,4.768383,-2.999004,0,0
0.088716,267.1174,88.5332,6.072271,30271.777,2115.6287,8.259802,1.32306,29.464333,75.31941,2.267397,-3.299292,1,1
0.048388,266.58258,87.6042,5.907676,37875.04,465.82983,8.93495,1.506512,57.344795,87.702576,2.478432,-2.683967,0,1
0.350353,259.578,86.665,5.810465,33253.981116,66.624775,9.008212,1.917027,0.308641,82.90095,3.856827,-2.346646,0,0
2.683995,260.6274,87.7824,25992.694334,32194.719769,481.35185,70.660471,1.834709,54.970512,4992.264889,2.835357,14565846.933501,0,0
0.375915,244.5162,86.7994,6.469101,29451.562138,70.50956,8.930525,2.123147,0.634986,81.675928,4.786042,-2.287226,0,0
0.20191,276.18118,86.7974,9.41332,32872.617,477.88513,7.056753,1.224038,55.31815,54.861393,2.53993,-2.676249,1,1
0.164515,257.09418,87.8258,8.359975,32021.262,928.8544,7.24854,1.423462,41.363987,58.215687,1.801107,-2.694708,0,1
0.23923,267.68198,87.4674,9.799672,33015.664,58.412495,6.938982,1.434366,-0.062869,53.200912,2.214022,-1.011526,0,1
0.15123,244.7856,86.4408,8.253659,25986.705,473.50763,7.461323,1.672967,56.09722,62.15156,3.182957,-2.678864,0,1
0.10014,238.8662,87.9388,7.378293,25877.186,891.023,8.050773,1.974618,43.27554,71.20678,5.457883,-2.694515,0,1
1.784488,261.6348,88.5198,11178.512,34917.49,472.30215,70.28363,1.663182,56.064842,4984.71,3.411292,2790787.0,0,1
2.649506,258.8396,88.3644,25991.829992,36310.592672,1296.976413,70.664632,2.089196,37.226729,4992.657591,4.882946,2006326.335503,0,0
0.482516,272.446,88.2194,8.498636,37989.202284,1696.920464,7.43712,1.919462,33.171859,56.223396,4.433492,-2.998515,0,0
0.953552,264.9404,89.0952,457.654424,32327.165248,2091.670137,67.799478,1.834523,30.242022,4721.854854,3.255192,223.192088,0,0
2.705655,254.158,87.4692,25992.907307,34031.943836,78.829451,70.659201,2.101065,0.711184,4992.145061,4.794808,543101260.33139,0,0
0.43372,255.6678,87.1984,7.857398,31442.839043,482.382237,7.935221,2.040424,54.8627,63.78176,4.827141,-2.982281,0,0
0.807009,289.5364,87.952,54.080494,36478.734,1284.644,56.63369,1.705813,38.10467,3652.3088,2.557776,3.702795,1,1
0.087055,241.5204,87.467,5.751636,26516.83,103.60351,8.800469,1.767793,2.632148,85.28232,3.790999,-2.398067,1,1
0.481113,251.0678,86.9878,9.115808,28143.492803,85.563651,7.402474,1.83237,0.738026,55.471969,2.876119,-2.336319,0,0
0.153625,244.1412,86.4008,8.331294,25970.557,473.5077,7.413301,1.673358,56.10058,61.357086,3.186579,-2.678742,0,1
0.521935,252.6888,87.1154,9.933928,30614.767155,481.757283,7.235898,2.074907,54.978696,52.725946,5.088688,-2.976306,0,0
0.453741,261.7988,87.395,8.030694,32129.212319,1334.820175,7.483429,2.123771,36.137225,56.311223,5.980026,-2.997853,0,0
0.410279,242.3024,87.4246,7.622997,24561.458154,474.790315,8.313366,1.949811,56.142704,71.018255,3.306959,-2.98092,0,0
0.74104,285.7424,88.8026,8.682172,36301.082,921.41797,8.164555,1.532704,42.474003,62.90623,0.988503,-3.294517,1,1
0.096616,276.71878,87.8984,6.140331,38181.16,1288.3126,7.71947,1.425585,37.304516,65.22223,3.348595,-2.698303,1,1
0.506003,248.2548,89.6832,14.808858,28932.729,944.30414,5.584135,1.748187,39.67619,34.615845,4.049643,-2.690453,1,1
0.57798,242.5368,89.1804,83.846002,25328.710646,2916.546656,61.009557,2.329143,25.7095,4084.427626,6.710296,0.378135,0,0
0.561082,271.5078,88.2698,10.676296,36065.601539,878.393408,7.030157,1.629119,44.534358,50.057523,2.193346,-2.992162,0,0
0.266983,258.2786,86.9542,3.709931,32059.257382,61.505702,10.020362,1.994474,0.168457,99.19353,4.226284,-2.628187,0,0
1.595423,248.868,88.1824,11175.141,29595.52,883.9241,70.32088,1.688283,43.77481,4988.225,3.195148,797326.2,0,1
0.559924,252.9742,87.5032,10.350585,28994.682334,922.83079,6.927144,1.990869,42.140867,48.278063,4.568941,-2.993549,0,0
0.484342,254.658,88.6066,8.721273,28080.974236,893.527836,7.271379,1.812162,43.392454,53.19161,2.914561,-2.994647,0,0
0.388514,242.6378,86.7316,6.805789,28628.974611,70.999561,8.734312,2.150862,0.626978,78.026365,5.015524,-2.255488,0,0
0.172541,253.7958,87.2482,8.297382,29527.086,1332.5969,7.283322,1.756589,35.90278,58.605644,4.791722,-2.697449,0,1
0.52889,269.7774,89.6152,9.856723,42059.257449,2094.384729,7.145452,2.06747,30.149041,51.779628,4.618513,-2.998787,0,0
2.743282,255.1382,87.3882,25993.555,34586.777,77.1959,70.65587,2.071324,0.728879,4991.8306,4.572633,566322240.0,0,1
0.759188,284.8436,88.8946,8.723812,37163.7,77.27945,8.099409,1.689317,2.438538,61.78683,1.642069,-2.532608,1,1
0.514805,252.806,87.0134,9.803639,30256.490764,484.06682,7.310311,2.088635,54.601014,53.831678,5.249568,-2.976689,0,0
0.500365,252.4426,88.0202,15.44835,29789.084,62.15367,5.518649,1.65111,0.085941,33.81171,3.579711,-0.333147,0,1
0.512661,266.6554,87.6538,9.594931,35696.272651,881.133546,7.277307,1.759012,44.379964,53.532315,2.920177,-2.993297,0,0
0.105083,260.89218,88.1424,6.632278,30049.12,2101.333,7.7515,1.539091,29.781063,66.10053,3.052375,-3.299251,0,1
0.47333,271.6568,88.804,8.724305,36589.907814,466.113184,7.616554,1.706886,57.545607,59.065798,2.513724,-2.978256,0,0
-0.029101,261.83337,86.8398,3.448892,33062.31,59.953854,9.701113,1.555572,-0.129395,99.51175,2.830174,-2.296327,0,1
0.75344,289.19882,87.2602,8.857655,36908.51,63.213017,8.086901,1.548543,0.914252,61.249,1.2732,-2.128146,1,1
0.709719,268.4242,88.412,13.590848,35874.698254,878.501456,5.920517,1.823772,44.512314,34.809422,3.468279,-2.990951,0,0
0.486313,268.6524,88.659,8.986814,35978.476374,465.635519,7.472175,1.749253,57.651302,56.759383,2.691149,-2.97774,0,0
0.403986,260.7764,86.986,6.805675,33869.319603,66.677804,8.261545,1.868138,0.27149,69.616725,3.571318,-2.243487,0,0
0.589947,249.702,87.2808,11.385667,30077.274796,888.597551,6.814048,2.254783,43.865152,46.62374,6.759209,-2.991853,0,0
0.697744,265.4134,87.5898,451.376753,29863.0969,463.141936,69.238171,1.797612,58.244234,4857.506626,2.86154,4613.700512,0,0
0.708429,272.35062,87.7778,7.863417,29813.178,466.8055,8.538088,1.600191,57.8316,69.75612,1.075483,-3.280846,1,1
0.403595,242.08,87.3276,7.459984,24475.8808,475.540278,8.365347,1.951034,56.02168,71.970067,3.318587,-2.98155,0,0
