mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
337.3298,617.6011,437.42667,357.34918,33669.586,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.552657,267.468,87.7682,10.607544,34864.946176,885.591269,7.064289,1.735607,44.041659,50.567502,2.899244,-2.992315,0,0
0.452057,264.2542,87.5678,7.986922,33139.527,1335.5686,7.482002,2.079461,36.093525,56.30116,5.579272,-2.997879,0,1
137.13608,97.09733,137.13608,97.09733,671738700.0,-2.999533,137.13608,137.13608,137.13608,-2.999533,137.13608,137.13608,0,1
0.435897,253.612,87.6472,8.407186,32694.526656,476.315532,8.099154,2.323129,55.850828,66.504328,6.663854,-2.978347,0,0
0.525526,252.677,88.3596,9.747811,29281.247871,1289.828288,7.082707,1.849491,37.536088,50.522639,2.890551,-2.996943,0,0
0.286963,257.6628,86.6686,4.193618,32283.365496,67.027574,9.795201,1.958004,0.302778,96.626305,4.13977,-2.610018,0,0
0.354009,260.999,87.3796,6.301513,34623.761399,470.263104,9.018097,1.878632,56.956424,83.528935,3.164179,-2.984463,0,0
0.408049,248.806,88.745,5.750136,27127.52,938.832,8.280999,2.257493,40.474903,69.20965,5.742883,-2.997291,1,1
0.519295,253.432,88.609,9.617022,29268.39,1290.2329,7.154341,1.846545,37.498302,51.576286,2.869568,-2.996968,0,1
0.65134,265.0584,88.5712,451.081323,31130.855789,2090.738131,69.31336,1.816533,30.294834,4864.483224,3.128125,223.576506,0,0
0.622753,243.8114,89.2218,84.863944,26114.44663,2915.390605,59.934434,2.274248,25.722489,3985.891695,6.27606,0.37991,0,0
0.408695,260.6372,88.4432,7.009043,30064.440776,2100.639174,7.996583,1.837987,30.089401,64.858267,3.345357,-2.999245,0,0
337.3298,617.6011,437.42667,337.3298,34049.953,817.7948,357.34918,337.3298,397.3879,457.44604,337.3298,337.3298,1,1
0.583487,267.8432,88.2346,10.931409,38177.511814,468.528363,6.670774,1.848931,57.165025,44.616008,3.258995,-2.97408,0,0
0.305875,278.6864,87.403,5.398099,35401.5,469.46298,9.731035,1.74471,57.111664,97.41477,4.010326,-2.986724,1,1
0.51086,262.1406,87.0866,9.99232,35360.39,66.9223,7.301871,2.242425,0.419321,53.955322,5.927934,-1.730229,0,1
0.358758,262.3348,87.4772,6.378343,34969.875,469.97067,8.944157,1.856206,56.997158,82.12193,3.046475,-2.984321,0,1
0.646129,269.812,88.4538,12.047439,38748.994256,62.012266,6.369787,2.030607,0.486468,40.671126,4.463038,-1.351729,0,0
0.700218,257.0984,87.0846,13.460355,31571.434,74.559044,5.901683,1.968593,0.673909,34.57623,4.020957,-1.775312,0,1
337.3298,637.6204,437.42667,357.34918,41957.605,1618.5697,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
337.3298,637.6204,437.42667,337.3298,37613.402,1258.221,357.34918,337.3298,377.36853,417.4073,357.34918,337.3298,1,1
2.082127,259.548,88.7114,11178.819708,34369.560096,474.12011,70.583621,1.990209,56.108758,4985.008747,3.876248,2772949.033123,0,0
0.453765,266.741,88.6706,8.572777,38292.154719,2112.303696,7.961439,2.062374,29.826239,64.828168,4.534439,-2.998883,0,0
2.790165,253.8488,87.6,25993.715,33061.55,71.1892,70.65434,2.005769,0.915517,4991.6865,4.043527,665911800.0,1,1
0.404508,247.6774,87.9866,6.794336,32139.114929,471.35042,8.362721,1.845063,56.693648,71.573607,2.515887,-2.984505,0,0
0.482274,258.8108,88.739,8.962411,32604.572603,969.243279,7.384168,1.744449,39.715689,55.478271,2.413267,-2.995,0,0
0.456608,252.841,87.0574,8.576692,28382.016,73.94131,7.57496,1.730058,0.749777,58.041576,2.281117,-2.17872,0,1
0.5442,288.078,88.5518,9.792069,35271.457,1688.0089,6.798821,1.39692,33.412167,46.61024,2.096429,-2.998331,1,1
0.48416,260.6344,88.9744,9.059656,32713.166337,933.369745,7.39782,1.729235,41.310967,55.707387,2.410291,-2.994469,0,0
0.438603,243.7238,89.0436,7.550165,29252.076,1285.8269,8.099182,1.905316,37.65304,66.74616,3.192136,-2.997595,0,1
0.844574,254.0886,88.659,17.119839,29356.05075,1277.526719,5.523632,2.028163,38.050756,30.004065,4.426812,-2.994073,0,0
0.513476,252.5432,88.3882,9.6114,28892.318134,889.577901,7.165665,1.852724,43.69619,51.693475,2.95877,-2.993615,0,0
0.505056,244.5652,89.5612,8.983461,26603.950949,2915.928655,7.29195,2.104843,25.696713,54.202059,5.122826,-2.999457,0,0
0.539976,246.1546,89.6328,9.759745,25815.730299,2913.310364,7.032984,2.004739,25.727325,50.525088,4.272776,-2.999399,0,0
137.13608,117.11671,137.13608,97.09733,671738700.0,-2.999533,137.13608,137.13608,137.13608,-2.999533,137.13608,117.11671,0,1
0.432226,271.2092,87.0298,81.26171,29018.812,63.40451,63.91674,1.58079,0.723793,4352.485,2.816432,7151.3164,1,1
1.782587,243.0882,87.6124,11173.38292,26792.086421,886.632566,70.643543,2.00418,43.976275,4990.664774,3.674616,793048.501858,0,0
0.411932,247.8476,87.2,7.552916,27928.167174,60.6432,8.303344,1.947698,0.370904,70.413723,3.515377,-1.861213,0,0
0.539487,273.8964,89.6108,10.114185,43581.852867,2089.400523,7.047244,1.990525,30.256999,50.100234,4.191833,-2.998756,0,0
2.676387,252.5554,87.2672,25992.552096,29249.495331,479.636604,70.661192,1.901935,55.315195,4992.332898,3.101279,14670251.323477,0,0
337.3298,617.6011,437.42667,337.3298,32748.693,1618.5697,357.34918,337.3298,377.36853,417.4073,357.34918,337.3298,1,1
1.329302,258.8766,87.005,4173.202,30627.213,66.19498,70.51107,1.827731,0.226796,4978.1436,3.146852,19797838.0,0,1
0.570076,268.0274,88.1178,10.58421,37512.515049,70.895923,6.7315,1.805667,0.712009,45.504066,2.927878,-1.918933,0,0
1.200069,258.0918,86.7952,4170.567176,30004.746173,74.396057,70.583674,1.893202,0.582103,4985.004101,3.300546,15675345.574617,0,0
0.450848,261.4774,88.0706,8.197514,34387.689489,70.581616,7.69539,1.754458,0.765086,59.858907,2.254356,-2.152094,0,0
0.368458,269.675,88.0194,7.058611,31902.629,474.77942,8.694009,1.564521,56.083153,77.05085,2.391955,-2.982306,1,1
1.772478,240.707,86.544,11173.220311,26169.579551,476.556064,70.645366,2.103234,55.937537,4990.837147,4.213628,2745128.16058,0,0
337.3298,617.6011,417.4073,337.3298,31727.707,817.7948,357.34918,337.3298,397.3879,437.42667,337.3298,337.3298,1,1
0.45285,243.4738,88.3796,8.289057,29490.619714,880.683504,7.986395,1.90722,44.349534,64.791004,3.217137,-2.993995,0,0
337.3298,617.6011,437.42667,357.34918,36272.105,417.4073,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.6844,267.4556,88.314,451.055166,30819.304029,1276.117004,69.31329,1.769949,38.140469,4864.613044,2.685523,605.127129,0,0
337.3298,637.6204,437.42667,337.3298,38794.543,797.7754,357.34918,337.3298,397.3879,437.42667,357.34918,337.3298,1,1
0.366928,240.396,88.3606,6.841045,25667.920784,894.225368,8.733532,2.11646,43.354148,77.658845,4.364884,-2.995279,0,0
0.84711,250.7182,88.6548,16.769945,30267.914389,872.697637,5.545623,2.016054,44.932301,30.279498,4.294084,-2.987711,0,0
2.762632,255.2488,87.3616,25993.977,33756.996,78.17605,70.653786,2.079098,0.741415,4991.6343,4.69155,552206800.0,0,1
0.311797,270.9532,87.2014,4.992049,34312.54621,57.501638,9.512053,1.7075,0.260941,91.698545,2.323844,-2.286259,0,0
0.799319,257.3162,87.1838,15.763363,32838.030618,70.210418,5.504021,2.010508,0.45818,29.905096,4.449692,-1.341338,0,0
0.46947,265.1692,88.3398,8.92309,34731.072171,928.103536,7.646595,1.614528,41.713405,59.641659,1.634555,-2.99421,0,0
0.544169,261.4434,88.2796,9.660616,31505.483996,1691.755424,6.787186,1.800977,33.317713,46.423507,3.260306,-2.998388,0,0
0.539637,267.8024,88.5494,10.433616,34387.457,466.32275,7.165421,1.733524,57.539413,52.11578,2.773598,-2.972409,0,1
337.3298,617.6011,437.42667,357.34918,32528.48,417.4073,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
1.209464,258.9868,87.0016,4170.631683,30172.331026,73.119597,70.581605,1.878831,0.525084,4984.808734,3.25277,16227282.759153,0,0
0.432629,242.578,87.5366,7.318682,30505.651116,68.69306,8.032415,1.928622,0.525398,65.890679,3.142078,-2.218011,0,0
0.524581,270.515,89.5504,9.803405,42273.934975,2093.39626,7.178964,2.054112,30.174511,52.264458,4.537901,-2.998788,0,0
0.953552,264.9404,89.0952,457.654424,32327.165248,2091.670137,67.799478,1.834523,30.242022,4721.854854,3.255192,223.192088,0,0
1.260787,281.9402,87.0916,4172.2246,32975.453,477.4804,70.53894,1.425415,55.73299,4980.777,1.893564,380521.7,1,1
2.662672,249.323,87.283,25992.334042,27847.162671,478.426911,70.662335,1.977392,55.519596,4992.440756,3.517826,14744602.990132,0,0
0.50491,265.9994,88.7034,9.577189,35963.61,67.859825,7.36399,1.670806,0.679802,54.9404,1.868767,-1.84593,0,1
0.511966,245.4492,89.319,9.301283,25436.055,2911.3748,7.274213,2.027833,25.770058,54.208015,4.375224,-2.999416,0,1
0.341457,248.5112,87.2918,5.832103,28609.840275,467.773853,9.251169,2.165781,57.4209,87.737859,5.213054,-2.985895,0,0
0.407367,244.858,87.9166,6.881148,31072.472236,471.486044,8.377422,1.874081,56.676518,71.868615,2.66477,-2.984053,0,0
0.595282,269.417,88.2712,11.282107,38855.444311,467.457251,6.574344,1.823685,57.355525,43.266108,3.1031,-2.97305,0,0
0.315436,251.5912,87.5958,5.191606,29427.799,473.25684,9.278696,1.887312,56.395947,87.96639,2.84919,-2.989053,0,1
0.658,262.095,88.18,451.254,29723.789,1278.059,69.273,1.866,38.064,4860.669,3.386,603.324,0,0
0.404,255.69,88.132,7.322,28584.78,123.343,8.153,1.81,15.184,67.738,3.051,-2.751,0,1
0.382,243.961,88.729,5.32,27064.705,948.868,8.812,2.27,39.845,79.195,5.749,-2.997,1,1
0.572,264.033,87.961,10.536,33219.781,58.343,7.048,1.736,0.231,50.123,2.551,-1.268,0,0
0.425,249.594,87.333,7.882,28768.567,63.523,8.074,1.906,0.426,66.391,3.286,-1.932,0,0
0.488,253.287,88.172,9.302,29931.046,1288.935,7.519,1.788,37.588,57.224,2.417,-2.997,0,0
0.592,263.864,87.113,10.703,35115.195,67.527,6.442,2.072,0.571,41.517,4.904,-1.882,0,1
0.437,259.698,86.984,8.259,30710.424,78.162,7.83,1.669,0.739,62.203,2.034,-2.272,0,1
0.366,244.001,89.865,6.278,29216.709,1696.903,8.902,2.004,33.057,81.0,3.941,-2.999,0,1
0.38,257.421,87.819,5.89,29568.229,869.674,8.19,2.117,45.245,67.475,4.873,-2.997,0,1
0.325,248.662,87.23,5.561,29863.037,468.0,9.415,2.132,57.386,90.83,4.872,-2.987,0,1
337.33,637.62,437.427,357.349,41977.625,1618.57,357.349,337.33,377.369,417.407,357.349,337.33,1,1
0.345,252.803,87.188,5.528,29280.477,466.339,9.004,2.1,57.701,82.506,4.801,-2.988,0,1
1.791,245.908,87.445,11173.403,28590.883,886.4,70.643,2.024,44.008,4990.623,3.731,793460.7,0,1
0.427,253.659,87.615,8.133,32702.521,475.875,8.185,2.322,55.932,68.208,6.658,-2.979,0,0
1.178,284.928,87.068,4170.094,33159.168,64.49,70.597,1.31,0.498,4986.235,1.241,20861042.0,1,1
0.499,264.433,88.802,9.575,37341.153,2518.462,7.508,2.116,27.484,57.378,4.857,-2.999,0,0
0.374,252.184,88.175,6.937,31684.41,479.401,8.659,2.017,55.254,76.357,3.925,-2.983,0,1
0.473,253.569,88.431,8.579,28292.353,894.874,7.42,1.85,43.31,55.571,3.039,-2.995,0,0
0.463,252.866,87.588,8.224,29123.871,1332.801,7.685,2.046,36.204,59.973,5.036,-2.998,0,1
0.509,272.977,89.057,9.387,34054.715,494.855,7.552,1.583,52.75,58.209,2.224,-2.978,1,1
0.637,270.893,88.25,11.875,38810.33,62.19,6.425,2.019,0.478,41.417,4.408,-1.38,0,1
0.359,261.825,87.455,6.378,34538.504,470.032,8.945,1.849,56.989,82.128,3.018,-2.984,0,1
2.753,260.942,87.834,25993.924,34408.566,480.046,70.654,1.939,55.191,4991.672,3.678,14644821.0,0,1
337.33,637.62,437.427,337.33,40936.617,797.775,357.349,337.33,397.388,457.446,337.33,337.33,1,1
0.612,252.38,87.627,11.429,29932.225,879.909,6.688,1.937,44.472,44.92,4.312,-2.992,0,1
0.623,243.712,89.227,84.864,26107.66,2915.385,59.934,2.275,25.722,3985.892,6.28,0.38,0,0
1.387,258.514,86.796,4218.393,30400.377,66.599,69.458,1.827,0.257,4872.332,3.18,19559526.548,0,0
337.33,617.601,437.427,337.33,33589.508,1618.57,357.349,337.33,377.369,417.407,357.349,337.33,1,1
337.33,617.601,417.407,337.33,36592.414,397.388,357.349,337.33,337.33,417.407,337.33,337.33,1,1
0.581,259.88,87.073,10.595,32954.663,67.981,6.557,2.1,0.542,43.154,5.213,-1.879,0,0
0.846,253.719,88.742,17.121,29421.104,1276.77,5.522,2.033,38.078,29.992,4.43,-2.994,0,0
337.33,617.601,417.407,357.349,32348.307,397.388,357.349,337.33,337.33,417.407,337.33,337.33,1,1
0.267,257.89,86.986,3.71,31986.543,62.964,10.022,1.994,0.164,99.213,4.245,-2.645,0,1
0.494,275.058,88.375,8.758,39051.495,1695.107,7.354,1.865,33.214,54.862,4.071,-2.998,0,0
337.33,617.601,417.407,337.33,35691.543,397.388,357.349,337.33,337.33,417.407,337.33,337.33,1,1
0.628,268.988,88.423,11.957,39446.244,466.901,6.382,1.825,57.438,40.665,3.102,-2.971,0,0
1.3,262.186,86.946,4172.918,32269.817,481.85,70.52,1.984,54.985,4978.95,4.415,373638.32,0,0
337.33,637.62,437.427,357.349,38053.83,397.388,357.349,337.33,337.33,397.388,337.33,337.33,1,1
0.304,266.968,87.849,5.132,37625.715,465.052,9.91,1.771,57.852,100.84,2.502,-2.987,0,0
0.262,265.906,87.079,3.726,33786.823,56.443,10.405,1.789,0.21,109.454,2.892,-2.51,0,0
137.136,117.117,137.136,97.097,671722600.0,-3.0,137.136,137.136,137.136,-3.0,137.136,117.117,1,1
337.33,617.601,437.427,337.33,33008.945,397.388,357.349,337.33,337.33,417.407,357.349,337.33,1,1
0.965,250.302,89.001,19.347,29868.46,869.772,5.224,1.955,45.126,26.616,3.775,-2.985,0,0
0.362,251.043,87.66,5.974,31738.71,472.326,8.915,1.835,56.561,81.617,2.503,-2.986,0,0
0.497,264.694,88.633,9.25,35684.61,69.947,7.338,1.697,0.699,54.498,1.964,-1.994,0,1
0.532,255.057,86.659,53.811,29639.336,68.185,56.274,1.865,0.308,3647.102,3.425,2270.374,0,0
337.33,637.62,437.427,337.33,36232.066,397.388,357.349,337.33,337.33,477.465,337.33,337.33,1,1
0.536,264.757,88.056,10.08,35111.082,74.47,6.999,1.744,0.736,49.333,2.218,-2.041,0,1
0.422,239.073,86.972,7.32,27134.3,70.047,8.133,2.155,0.608,67.501,4.958,-2.23,0,1
0.354,255.295,87.473,6.328,33283.643,67.332,9.042,1.973,0.356,83.446,3.397,-2.236,0,0
0.472,253.199,88.416,8.58,28117.565,895.103,7.42,1.857,43.295,55.571,3.081,-2.995,0,0
0.508,265.818,88.952,9.758,38747.723,2514.71,7.474,2.133,27.537,56.836,4.964,-2.999,0,1
0.592,248.479,87.105,11.539,28915.229,891.194,6.751,2.293,43.691,45.723,7.258,-2.992,0,1
0.518,255.551,86.689,53.705,29714.104,68.854,56.444,1.859,0.347,3661.958,3.41,2226.671,0,0
0.591,252.196,87.64,11.045,29641.297,923.213,6.817,1.959,42.102,46.738,4.377,-2.993,0,0
337.33,617.601,437.427,357.349,30306.33,417.407,357.349,337.33,337.33,397.388,337.33,337.33,1,1
0.478,260.81,88.309,8.719,33621.43,73.449,7.436,1.783,0.736,55.771,2.425,-2.172,0,1
0.543,266.794,87.972,10.379,34608.919,882.993,7.176,1.666,44.216,52.238,2.272,-2.992,0,0
0.777,252.904,88.314,15.325,30271.779,61.383,5.94,1.934,0.39,34.96,3.749,-0.634,0,0
1.219,260.026,87.055,4170.734,30640.563,73.014,70.579,1.847,0.435,4984.521,3.136,16274221.716,0,0
137.136,117.117,137.136,97.097,555902100.0,-3.0,137.136,137.136,137.136,-3.0,137.136,117.117,0,1
0.607,275.631,89.636,11.494,43302.584,2091.782,6.523,1.881,30.204,42.579,3.651,-2.999,0,0
0.443,267.472,87.517,7.768,35084.203,930.108,7.841,2.01,41.654,62.772,5.058,-2.995,0,0
1.207,260.728,86.915,4170.524,30692.223,70.356,70.584,1.838,0.362,4985.077,3.094,17527092.0,0,1
0.37,247.348,87.955,6.049,31817.665,472.407,8.841,1.847,56.509,80.22,2.547,-2.986,0,0
0.492,257.951,88.599,9.201,32340.411,969.78,7.308,1.746,39.695,54.294,2.442,-2.995,0,0
0.46,253.056,87.054,8.675,28749.791,83.72,7.556,1.773,0.736,57.825,2.525,-2.347,0,0
0.509,258.988,87.377,9.986,34138.0,473.377,7.311,2.248,56.4,54.049,6.062,-2.975,0,1
1.78,242.988,87.593,11173.303,27316.332,886.631,70.644,2.043,43.978,4990.745,3.866,793052.7,0,1
0.478,245.471,88.058,82.078,26360.241,1697.023,62.975,2.298,33.181,4265.071,6.327,6.984,0,0
0.659,262.23,87.612,12.033,34276.725,67.109,6.068,2.041,0.522,36.628,4.626,-1.726,0,0
0.689,264.095,88.729,12.932,33426.492,1693.277,6.03,1.914,33.242,36.25,4.109,-2.998,0,1
0.409,240.774,89.186,7.114,27824.717,1288.893,8.506,1.932,37.507,73.955,3.374,-2.998,0,1
0.319,242.43,87.87,4.308,26550.834,517.413,10.476,2.266,49.649,113.373,5.782,-2.992,1,1
0.5,264.809,88.842,9.574,37689.062,2517.856,7.508,2.101,27.492,57.376,4.765,-2.999,0,1
0.38,267.418,88.049,6.873,38142.074,465.685,8.772,1.794,57.709,78.767,2.713,-2.982,0,1
0.543,265.532,87.986,10.38,34047.8,883.515,7.176,1.681,44.176,52.239,2.363,-2.992,0,1
0.618,258.741,88.305,12.078,31470.058,467.835,6.587,1.93,57.292,43.789,3.905,-2.969,0,0
337.33,597.582,417.407,337.33,30066.098,817.795,357.349,337.33,397.388,417.407,357.349,337.33,1,1
0.479,247.71,88.301,8.088,26759.371,498.327,7.833,2.026,52.318,62.505,4.284,-2.983,1,1
0.423,272.061,86.582,81.219,29113.543,62.684,63.97,1.626,0.716,4357.287,3.122,7317.17,1,1
0.466,239.98,86.658,81.896,26022.116,72.095,63.186,2.376,0.57,4284.44,7.198,5529.367,0,0
0.409,247.735,89.538,7.421,28806.676,1700.077,8.261,2.012,32.988,69.271,3.981,-2.999,0,0
0.497,257.154,86.696,53.233,30080.833,67.271,57.181,1.833,0.288,3727.814,3.241,2333.229,0,0
337.33,617.601,437.427,337.33,36372.2,797.775,357.349,337.33,397.388,417.407,337.33,337.33,1,1
0.58,261.321,88.544,11.31,33035.58,468.303,6.845,1.826,57.176,47.415,3.214,-2.971,0,1
337.33,617.601,437.427,357.349,31367.357,3240.139,357.349,337.33,357.349,397.388,337.33,337.33,1,1
0.505,262.011,88.328,9.674,33562.29,927.644,7.271,1.627,41.746,53.722,1.678,-2.994,0,0
0.684,258.677,87.107,13.107,32506.39,73.628,6.016,2.081,0.66,36.013,5.0,-1.764,0,1
2.711,259.84,87.818,25993.26,31963.889,480.74,70.658,1.84,55.072,4992.001,2.851,14602814.0,0,1
0.59,250.287,87.762,10.881,29244.936,879.615,6.845,1.967,44.482,47.153,4.502,-2.992,0,0
0.987,251.182,89.091,19.77,30345.212,868.188,5.149,1.93,45.241,25.811,3.619,-2.985,0,0
0.393,267.52,88.058,7.103,38179.438,465.727,8.574,1.791,57.7,75.147,2.701,-2.982,0,0
337.33,617.601,437.427,337.33,34850.727,817.795,357.349,337.33,397.388,437.427,337.33,337.33,1,1
2.706,254.501,87.46,25992.908,34218.438,78.709,70.659,2.097,0.711,4992.145,4.757,544761800.0,0,1
0.476,259.608,88.703,8.887,32747.929,971.072,7.428,1.755,39.608,56.168,2.469,-2.995,0,0
0.406,242.838,87.242,7.538,24643.477,476.231,8.306,1.931,55.911,70.922,3.231,-2.981,0,1
0.523,292.834,89.423,9.971,42437.934,2090.993,7.145,1.599,30.235,51.746,2.742,-2.999,1,1
0.37,242.0,89.915,6.355,28540.155,1697.549,8.831,2.03,33.035,79.658,4.131,-2.999,0,0
0.428,255.068,87.956,7.519,28377.15,124.072,7.817,1.866,15.138,61.686,3.45,-2.762,0,1
0.419,253.099,86.999,7.72,29451.244,489.162,8.111,1.915,53.751,67.064,3.364,-2.983,0,1
0.598,250.172,87.735,11.03,29224.967,880.152,6.778,1.974,44.444,46.196,4.543,-2.992,0,0
0.468,247.003,87.113,8.747,26695.952,471.639,7.619,1.938,56.739,59.54,3.245,-2.978,0,0
0.807,248.279,89.81,15.259,29030.133,939.143,5.89,2.038,40.329,34.371,4.276,-2.99,1,1
0.564,253.072,87.626,10.354,29526.543,922.805,6.925,1.965,42.131,48.241,4.396,-2.994,0,1
0.857,254.647,88.502,17.306,30204.569,872.342,5.485,2.0,44.975,29.55,4.204,-2.987,0,0
0.568,265.673,88.285,10.694,35829.496,72.253,6.761,1.758,0.746,45.885,2.37,-1.929,0,0
0.469,258.242,86.701,52.265,30526.46,66.499,58.71,1.819,0.266,3867.849,3.129,2388.131,0,0
0.412,242.363,88.975,7.103,27943.544,1284.981,8.434,1.913,37.695,72.67,3.328,-2.998,0,0
0.536,268.807,88.582,10.358,34962.157,466.107,7.204,1.725,57.575,52.693,2.708,-2.972,0,0
0.581,262.922,88.273,11.018,34961.524,72.59,6.672,1.808,0.741,44.646,2.619,-1.902,0,0
0.835,249.285,89.073,16.117,28410.365,909.082,5.703,2.111,42.325,32.133,4.831,-2.989,1,1
0.584,262.753,87.142,10.533,34552.707,66.276,6.5,2.049,0.568,42.301,4.812,-1.856,0,1
0.46,259.718,88.625,8.053,30953.535,2100.593,7.502,1.853,30.079,57.01,3.285,-2.999,0,0
0.592,260.025,88.429,11.601,32751.596,469.067,6.754,1.891,57.05,46.11,3.552,-2.97,0,1
0.459,260.899,88.114,8.35,34103.018,72.117,7.601,1.766,0.775,58.333,2.315,-2.178,0,0
0.38,258.893,87.837,5.912,29966.473,868.529,8.186,2.061,45.332,67.361,4.587,-2.997,0,1
1.329,257.058,87.011,4173.226,29744.454,67.84,70.511,1.863,0.291,4978.09,3.383,18849419.005,0,0
2.755,257.452,87.398,25993.858,34499.679,77.641,70.654,2.045,0.744,4991.693,4.447,559848257.57,0,0
0.352,271.529,89.535,6.126,33431.016,1691.988,9.052,1.394,33.226,83.835,1.504,-2.999,1,1
0.568,265.643,88.345,10.721,35742.323,72.44,6.761,1.759,0.74,45.896,2.371,-1.929,0,0
0.43,254.615,87.247,7.823,29632.18,116.99,7.789,1.718,16.401,61.357,2.206,-2.712,0,0
0.389,247.261,88.631,5.354,28238.451,930.544,8.722,2.212,41.007,77.557,5.252,-2.997,1,1
0.467,246.616,88.361,7.859,27169.875,505.855,7.988,2.027,51.178,65.107,4.258,-2.984,1,1
0.546,265.355,87.917,10.456,33723.574,884.613,7.138,1.682,44.1,51.67,2.393,-2.992,0,1
0.482,268.855,88.805,8.91,36202.316,468.32,7.517,1.749,57.141,57.467,2.655,-2.978,0,0
0.555,266.898,87.885,10.607,34722.363,884.86,7.063,1.743,44.085,50.558,2.928,-2.992,0,0
0.48,289.742,89.027,9.285,40242.617,2506.176,7.632,1.617,27.673,59.348,2.847,-2.999,1,1
0.435,245.949,87.666,7.318,32114.178,66.895,8.032,1.887,0.507,65.886,2.883,-2.176,0,0
0.34,250.182,87.159,5.649,28854.14,466.489,9.253,2.139,57.675,87.598,5.055,-2.987,0,0
337.33,617.601,417.407,337.33,31087.086,1258.221,357.349,337.33,377.369,417.407,337.33,337.33,1,1
1.709,267.869,87.593,11172.136,29977.818,881.132,70.657,1.413,44.392,4991.977,1.362,803011.7,1,1
0.418,254.184,87.304,7.593,29628.524,117.04,7.943,1.724,16.382,63.925,2.223,-2.718,0,0
0.465,266.003,88.5,8.782,35376.19,926.431,7.681,1.643,41.811,60.189,1.891,-2.994,0,1
0.246,255.226,86.579,3.326,31965.227,66.341,10.58,2.014,0.281,110.989,4.356,-2.714,0,0
0.504,270.532,88.11,8.979,36763.906,1700.907,7.267,1.968,33.063,53.741,4.821,-2.998,0,1
0.389,259.389,88.101,6.543,37021.812,1295.07,8.193,2.149,37.327,67.768,5.402,-2.998,0,0
337.33,577.562,437.427,417.407,25741.914,2038.977,397.388,337.33,377.369,4621.476,337.33,337.33,0,1
337.33,617.601,437.427,337.33,32868.81,2038.977,357.349,337.33,377.369,417.407,357.349,337.33,1,1
0.383,242.931,86.806,6.642,28810.271,71.814,8.793,2.138,0.633,79.117,4.932,-2.298,0,0
0.54,262.001,88.501,10.377,33089.343,467.654,7.149,1.795,57.299,51.956,3.019,-2.973,0,0
0.455,247.796,87.417,8.368,27432.097,473.125,7.734,1.902,56.436,61.468,2.999,-2.98,0,0
0.626,269.145,89.017,11.723,38581.118,468.44,6.55,1.955,57.091,43.113,3.861,-2.971,0,0
0.363,243.046,88.695,6.606,26993.607,891.668,8.839,2.048,43.509,79.587,3.935,-2.995,0,0
0.468,266.052,88.653,8.823,38188.545,2112.305,7.774,2.071,29.827,61.767,4.581,-2.999,0,0
0.86,254.701,88.49,17.379,30247.684,872.589,5.467,1.997,44.957,29.346,4.189,-2.987,0,1
0.843,254.644,88.765,17.047,29749.258,1276.73,5.541,2.009,38.078,30.205,4.281,-2.994,0,0
337.33,617.601,417.407,357.349,34490.38,417.407,337.33,337.33,337.33,377.369,357.349,337.33,1,1
0.601,254.523,87.654,11.161,31440.588,879.499,6.809,2.035,44.502,46.663,5.285,-2.992,0,0
1.201,260.481,86.896,4170.37,30689.371,70.682,70.589,1.842,0.355,4985.471,3.105,17365852.161,0,0
0.701,257.66,87.106,13.46,32057.206,74.422,5.902,2.014,0.67,34.575,4.408,-1.771,0,0
0.471,271.229,88.131,8.185,37182.316,1699.082,7.52,1.944,33.115,57.621,4.63,-2.999,0,1
0.406,240.9,89.191,7.027,27726.654,1288.714,8.497,1.928,37.515,73.791,3.373,-2.998,0,0
0.393,260.572,88.088,6.599,37616.707,1295.175,8.141,2.116,37.324,66.897,5.167,-2.998,0,0
1.772,244.216,87.566,11173.191,28015.13,886.921,70.646,2.036,43.959,4990.864,3.792,792536.8,0,1
337.33,617.601,437.427,337.33,31007.008,1218.182,357.349,337.33,377.369,417.407,357.349,337.33,1,1
0.468,256.409,87.639,8.634,29535.808,468.485,7.62,1.975,57.253,59.214,4.388,-2.979,0,0
0.83,257.008,87.383,16.275,33022.934,67.051,5.375,1.989,0.335,28.425,4.364,-1.149,0,1
0.41,242.548,88.607,7.172,29037.718,1286.294,8.58,1.926,37.667,75.132,3.308,-2.998,0,0
337.33,617.601,437.427,357.349,31827.803,817.795,357.349,337.33,397.388,417.407,337.33,337.33,1,1
337.33,637.62,437.427,337.33,41357.023,797.775,357.349,337.33,397.388,437.427,337.33,337.33,1,1
0.487,245.524,88.086,82.136,26477.75,1696.788,62.905,2.287,33.185,4258.748,6.253,6.986,0,0
0.375,243.87,88.619,5.244,27151.184,946.103,8.886,2.275,40.022,80.607,5.749,-2.997,1,1
0.46,250.756,88.118,8.27,26744.882,126.284,7.463,1.933,14.73,56.111,3.913,-2.746,0,0
0.402,240.499,88.262,7.678,26225.988,891.136,8.349,2.231,43.587,70.89,5.508,-2.995,0,0
0.403,259.994,86.929,6.805,33587.84,66.759,8.264,1.882,0.281,69.652,3.658,-2.245,0,1
