s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
0.314,9058.060,30.415,0.199,395.350,-0.281,38.557,1
-0.070,9044.950,24.467,0.074,392.525,-0.086,38.908,1
-0.127,9058.900,18.415,0.139,393.650,-0.051,38.749,1
-0.133,9068.580,31.150,0.091,393.575,0.091,38.757,1
-0.002,9088.740,180.755,0.181,394.500,0.845,38.669,1
-0.056,9053.180,19.687,0.083,392.875,-0.263,38.824,1
0.093,9056.030,22.326,0.149,393.650,0.011,38.784,1
-0.125,9072.400,16.676,0.113,391.900,0.004,38.973,1
-0.080,9068.120,27.672,0.103,392.800,0.149,38.872,1
0.163,9046.230,22.981,0.078,392.725,-0.035,38.834,1
0.089,9067.610,23.524,0.138,393.250,-0.493,38.765,1
0.013,9061.420,20.646,0.105,393.625,-0.438,38.747,1
0.414,9078.440,24.908,0.167,392.925,-0.325,38.865,1
0.362,9075.640,53.166,0.118,393.975,0.050,38.749,1
0.072,9059.200,24.201,0.179,393.775,-0.770,38.731,1
0.135,9063.900,15.927,0.116,393.200,0.364,38.859,1
0.045,9060.300,17.525,0.106,392.300,-0.110,38.928,1
0.450,9123.970,318.798,0.177,393.850,0.089,38.780,1
-0.074,9057.000,24.102,0.164,395.400,-0.540,38.514,1
-0.146,9058.940,14.382,0.159,394.875,0.251,38.641,1
-0.648,9085.630,75.108,0.099,393.750,-0.368,38.762,1
-0.538,9060.210,18.919,0.195,393.300,0.112,38.812,1
0.121,9079.060,47.619,0.099,392.275,0.268,38.935,1
-0.434,9054.450,18.203,0.056,393.425,-0.171,38.769,1
-0.068,9057.260,22.715,0.095,391.500,0.314,39.044,1
0.219,9080.450,15.017,0.114,394.625,-0.568,38.638,1
0.243,9068.170,11.504,0.129,393.525,0.212,38.796,1
-0.489,9055.300,19.026,0.114,391.325,0.064,39.030,1
-0.057,9059.460,19.242,0.122,392.025,-0.250,38.994,1
0.179,9065.090,22.108,0.107,391.775,0.057,39.007,1
-0.055,9049.280,12.671,0.118,394.675,0.481,38.603,1
-0.081,9059.240,17.520,0.101,391.900,-0.073,38.959,1
0.079,9102.810,159.282,0.144,392.900,-0.128,38.871,1
0.139,9050.740,22.664,0.101,392.050,-0.411,38.959,1
0.179,9075.400,67.134,0.133,392.525,-0.070,38.895,1
0.080,9061.490,15.069,0.122,393.250,0.017,38.791,1
0.152,9062.060,25.094,0.150,391.675,-0.337,38.991,1
-0.038,9055.750,28.954,0.203,392.925,0.260,38.863,1
-0.151,9065.090,17.308,0.078,392.300,-0.847,38.895,1
0.191,9087.690,107.459,0.117,394.075,0.348,38.722,1
0.203,9051.530,19.814,0.100,392.600,0.159,38.895,1
-0.391,9062.290,20.999,0.123,392.525,-0.265,38.910,1
0.142,9058.690,24.372,0.069,392.625,0.079,38.885,1
-0.166,9056.410,16.407,0.088,391.575,0.050,38.982,1
-0.255,9083.650,31.395,0.146,393.150,-0.302,38.822,1
-0.223,9056.060,14.899,0.085,391.450,-0.078,39.050,1
-0.178,9055.600,27.572,0.086,393.275,0.077,38.813,1
0.156,9072.380,75.863,0.129,394.025,0.472,38.744,1
0.384,9057.320,32.248,0.095,393.375,-0.415,38.777,1
0.082,9082.190,81.883,0.313,394.600,-0.011,38.666,1
0.430,9059.030,14.833,0.103,394.200,-0.544,38.664,1
-0.001,9074.360,16.018,0.233,395.075,-0.704,38.632,1
-0.047,9084.530,42.986,0.053,394.000,0.256,38.722,1
-0.054,9088.980,75.931,0.194,395.275,0.307,38.550,1
-0.084,9040.130,15.181,0.116,393.650,0.259,38.693,1
0.015,9065.150,24.753,0.189,394.475,0.167,38.643,1
0.271,9059.260,29.577,0.085,393.350,-0.060,38.772,1
0.382,9041.810,14.864,0.125,393.150,0.129,38.826,1
-0.326,9069.650,19.450,0.067,391.600,-0.130,39.010,1
-0.007,9051.590,14.403,0.129,392.925,-0.007,38.843,1
-0.158,9060.670,14.572,0.113,393.350,-0.456,38.770,1
-0.050,9086.560,44.695,0.166,394.425,-0.165,38.689,1
0.163,9066.180,16.885,0.114,391.750,0.386,38.983,1
0.107,9062.390,14.503,0.074,392.700,-0.403,38.874,1
-0.251,9067.680,25.281,0.106,393.075,-0.143,38.812,1
-0.026,9056.880,16.464,0.059,393.575,0.091,38.807,1
0.026,9050.520,18.696,0.089,393.350,-0.187,38.756,1
-0.319,9062.410,23.770,0.067,392.775,0.258,38.844,1
0.374,9068.100,42.233,0.071,394.150,0.287,38.745,1
0.342,9046.460,15.492,0.057,393.225,-0.306,38.739,1
-0.099,9091.350,187.494,0.111,394.400,0.430,38.663,1
-0.131,9044.300,16.308,0.129,393.600,0.231,38.775,1
-0.102,9065.800,19.841,0.092,393.875,-0.959,38.751,1
0.266,9075.380,77.567,0.096,393.900,-0.170,38.732,1
-0.092,9062.940,13.156,0.098,392.625,-0.167,38.917,1
-0.344,9056.760,15.177,0.077,393.050,-0.314,38.846,1
0.013,9051.900,19.857,0.076,393.600,-0.035,38.750,1
0.141,9049.450,16.635,0.203,393.400,-0.017,38.784,1
-0.055,9084.810,22.071,0.072,392.875,0.250,38.869,1
-0.143,9065.250,19.905,0.121,394.550,-0.213,38.681,1
0.317,9075.600,29.208,0.103,393.625,-1.264,38.782,1
0.114,9074.840,15.864,0.075,392.600,0.231,38.931,1
0.031,9059.510,22.654,0.087,393.475,-0.385,38.754,1
-0.116,9066.920,12.963,0.090,393.175,0.421,38.841,1
0.317,9065.550,22.203,0.057,391.925,-0.175,38.982,1
0.099,9066.450,8.889,0.093,393.800,-0.108,38.808,1
-0.010,9062.260,14.196,0.099,392.275,-0.396,38.957,1
0.027,9063.950,14.011,0.057,392.625,0.268,38.878,1
0.174,9050.480,18.172,0.226,394.875,-0.258,38.603,1
-0.170,9051.680,30.663,0.061,392.725,-0.063,38.855,1
-0.058,9104.890,304.176,0.116,394.800,0.289,38.632,1
-0.152,9058.670,15.985,0.107,393.625,0.268,38.758,1
0.151,9057.590,21.320,0.090,393.225,-0.447,38.783,1
0.209,9068.610,20.500,0.122,392.950,-0.136,38.856,1
0.374,9055.950,24.305,0.156,392.575,-0.232,38.898,1
-0.161,9059.500,17.599,0.089,391.550,-0.467,38.995,1
-0.248,9090.790,51.437,0.085,394.275,-0.099,38.681,1
0.045,9077.930,85.998,0.092,394.100,-0.049,38.710,1
0.211,9061.520,22.648,0.094,391.875,0.078,39.014,1
0.060,9072.680,54.553,0.193,393.875,-0.071,38.732,1
0.481,9070.560,22.250,0.134,391.725,0.011,39.000,1
-0.406,9058.410,16.586,0.102,393.500,0.462,38.772,1
0.130,9052.390,28.663,0.057,393.150,-0.065,38.828,1
0.456,9053.080,15.293,0.090,393.125,0.024,38.802,1
0.217,9079.140,14.188,0.126,394.525,-0.377,38.646,1
0.021,9066.350,18.409,0.169,395.000,0.000,38.605,1
0.100,9058.650,14.422,0.078,393.250,-0.263,38.855,1
-0.041,9099.720,241.471,0.092,394.725,0.304,38.658,1
-0.124,9078.680,18.268,0.276,395.075,-0.144,38.617,1
0.089,9053.220,24.350,0.163,392.675,0.214,38.867,1
0.041,9108.510,104.873,0.197,394.350,-0.123,38.700,1
-0.363,9061.230,17.922,0.120,392.825,-0.034,38.863,1
0.152,9061.120,21.092,0.145,391.450,-0.045,39.023,1
0.115,9072.480,16.057,0.143,393.375,-0.784,38.810,1
-0.151,9045.560,21.027,0.098,392.875,0.009,38.838,1
-0.264,9062.530,11.465,0.116,392.625,-0.056,38.873,1
0.065,9058.660,14.618,0.119,391.725,-0.111,39.011,1
0.287,9051.580,17.554,0.113,394.700,-0.285,38.627,1
0.201,9072.580,49.464,0.149,395.350,0.187,38.574,1
0.207,9055.280,20.936,0.079,393.875,0.239,38.729,1
-0.428,9044.920,16.203,0.136,392.450,0.545,38.906,1
-0.061,9099.270,118.025,0.093,392.800,0.523,38.907,1
-0.098,9063.950,18.525,0.102,392.350,-0.382,38.901,1
0.064,9120.330,446.870,0.133,395.350,-0.210,38.568,1
-0.273,9073.600,25.924,0.191,393.800,-0.158,38.732,1
-0.318,9061.980,30.374,0.103,392.300,0.059,38.962,1
0.416,9081.210,46.626,0.103,393.675,0.033,38.766,1
0.071,9052.610,22.448,0.130,394.475,0.207,38.660,1
-0.005,9063.610,21.104,0.097,392.975,-0.262,38.825,1
0.574,9062.320,27.904,0.126,393.200,-0.965,38.824,1
-0.067,9083.620,42.655,0.053,393.925,0.125,38.726,1
-0.131,9059.070,24.599,0.098,393.525,0.030,38.782,1
0.052,9053.810,23.306,0.078,391.850,-0.200,38.984,1
0.126,9050.620,12.479,0.095,393.025,0.648,38.852,1
0.237,9060.240,21.073,0.096,391.850,-0.007,39.016,1
0.290,9106.540,121.971,0.108,395.075,0.478,38.569,1
-0.030,9059.600,19.897,0.092,391.975,0.269,39.028,1
0.201,9056.050,17.113,0.097,393.425,-0.019,38.795,1
-0.005,9058.780,20.303,0.102,393.125,-0.400,38.783,1
-0.298,9049.440,25.732,0.113,393.275,-0.011,38.813,1
-0.057,9053.530,21.171,0.075,392.750,0.428,38.889,1
0.021,9063.680,21.370,0.102,393.025,-0.233,38.823,1
-0.166,9057.520,12.810,0.101,391.575,0.404,38.977,1
0.019,9072.040,21.092,0.051,392.075,0.836,38.979,1
0.307,9063.210,18.913,0.083,393.200,0.774,38.798,1
0.235,9055.710,12.865,0.184,393.550,-0.232,38.787,1
0.039,9053.680,17.621,0.092,393.125,-0.232,38.816,1
0.307,9065.470,16.864,0.073,393.725,-0.063,38.750,1
-0.325,9054.880,25.386,0.110,391.800,0.269,39.015,1
-0.292,9057.840,24.112,0.072,391.575,0.303,39.039,1
-0.242,9065.370,26.549,0.083,392.825,0.349,38.841,1
-0.126,9058.060,23.769,0.117,393.025,-0.160,38.809,1
0.290,9051.060,20.164,0.083,393.150,-0.101,38.826,1
0.059,9044.600,20.439,0.058,392.775,-0.279,38.839,1
0.077,9067.820,60.001,0.100,393.450,0.252,38.749,1
0.048,9067.080,27.551,0.100,392.825,-0.034,38.865,1
0.153,9101.530,298.473,0.225,394.975,0.328,38.602,1
-0.123,9056.100,14.974,0.109,392.125,0.094,38.956,1
-0.086,9044.440,16.778,0.129,393.500,0.000,38.786,1
-0.065,9046.280,12.639,0.094,392.775,-0.046,38.884,1
0.255,9059.600,22.673,0.106,391.925,-0.256,38.932,1
0.071,9065.890,13.657,0.084,392.925,0.490,38.855,1
-0.275,9061.000,19.715,0.051,392.650,-0.604,38.904,1
-0.030,9059.930,11.241,0.119,392.800,0.568,38.812,1
-0.131,9046.100,15.469,0.086,392.200,-0.782,38.916,1
-0.240,9062.770,14.045,0.093,393.600,0.011,38.768,1
-0.150,9059.240,13.280,0.081,392.650,-0.713,38.889,1
0.021,9062.100,18.700,0.073,393.275,-0.147,38.864,1
-0.133,9063.960,13.092,0.122,392.300,0.063,38.928,1
0.222,9064.910,8.277,0.060,391.975,-0.196,38.986,1
-0.405,9054.890,12.177,0.087,391.300,-0.150,39.031,1
-0.443,9100.890,83.528,0.106,393.625,0.264,38.802,1
0.253,9069.790,26.774,0.153,393.525,-0.457,38.726,1
0.467,9055.880,27.226,0.077,393.325,-0.517,38.790,1
0.069,9061.410,30.465,0.251,394.000,0.322,38.715,1
0.272,9059.950,20.413,0.087,392.700,-0.408,38.873,1
0.275,9054.850,23.557,0.084,391.375,-0.374,39.023,1
0.123,9078.330,43.479,0.108,392.200,-0.030,38.938,1
-0.465,9058.560,10.644,0.121,391.825,-0.227,38.988,1
0.106,9060.610,20.456,0.073,392.600,0.678,38.870,1
-0.237,9059.210,24.153,0.075,392.925,0.052,38.868,1
0.037,9044.420,14.301,0.090,392.700,0.628,38.892,1
0.066,9040.860,12.693,0.089,393.325,0.064,38.788,1
0.129,9068.660,16.767,0.075,391.875,0.640,39.000,1
0.406,9060.890,16.267,0.089,393.400,-0.232,38.766,1
0.222,9046.450,19.302,0.091,392.425,-0.625,38.873,1
-0.086,9055.770,14.654,0.142,392.925,-0.521,38.836,1
0.269,9056.620,20.643,0.069,391.750,0.012,39.032,1
-0.016,9052.740,15.922,0.107,392.700,0.283,38.903,1
-0.089,9085.040,95.483,0.127,394.825,0.448,38.632,1
0.002,9056.140,15.031,0.124,393.050,-0.529,38.824,1
-0.169,9048.520,12.590,0.094,393.200,-0.089,38.789,1
-0.035,9068.370,13.336,0.083,394.025,0.119,38.755,1
-0.118,9067.480,20.494,0.100,391.900,0.199,38.974,1
-0.177,9049.510,17.982,0.109,391.925,0.334,38.910,1
0.611,9067.630,29.338,0.116,395.175,-0.337,38.584,1
-0.151,9057.450,15.031,0.095,392.200,0.507,38.932,1
-0.341,9057.050,19.553,0.052,393.525,0.450,38.722,1
-0.165,9075.960,39.750,0.193,393.875,0.078,38.692,1
0.375,9042.420,15.004,0.132,393.650,-0.165,38.752,1
0.118,9060.210,12.886,0.128,392.950,-0.180,38.845,1
-0.243,9059.400,11.825,0.080,392.650,-0.713,38.883,1
-0.138,9064.640,17.401,0.064,391.675,0.502,38.985,1
-0.142,9053.920,16.921,0.092,394.475,-0.368,38.655,1
-0.374,9066.690,13.871,0.083,394.750,0.351,38.621,1
-0.324,9071.590,19.346,0.150,393.425,-0.515,38.778,1
0.120,9052.700,32.187,0.060,393.175,-0.024,38.826,1
-0.208,9047.950,17.247,0.125,392.775,0.027,38.894,1
-0.004,9082.690,123.080,0.152,393.525,0.819,38.793,1
-0.113,9072.430,71.393,0.110,393.250,-0.125,38.820,1
-0.104,9049.950,16.761,0.068,393.200,-0.293,38.804,1
-0.142,9054.920,18.384,0.158,395.250,0.279,38.541,1
-0.020,9057.630,15.857,0.083,391.425,-0.410,39.077,1
0.112,9069.880,61.336,0.112,393.375,-0.541,38.799,1
-0.317,9059.670,23.543,0.098,392.775,0.203,38.874,1
-0.150,9061.320,21.019,0.055,392.550,-0.514,38.910,1
-0.022,9064.560,28.644,0.059,391.225,0.118,39.045,1
-0.141,9053.070,17.209,0.121,393.175,0.000,38.815,1
-0.088,9060.630,40.827,0.118,393.100,0.056,38.820,1
-0.002,9054.070,13.905,0.069,393.850,-0.360,38.720,1
0.198,9072.710,18.523,0.092,391.675,-0.053,38.991,1
-0.133,9075.600,35.384,0.055,394.025,-0.050,38.696,1
0.159,9049.640,19.359,0.102,392.175,0.123,38.902,1
0.144,9052.660,28.525,0.054,393.150,-0.065,38.828,1
-0.253,9053.340,23.011,0.140,393.550,-0.135,38.745,1
0.506,9056.610,31.210,0.084,393.400,-0.483,38.779,1
-0.288,9076.720,28.892,0.097,392.050,-0.361,38.970,1
0.051,9057.400,13.164,0.093,391.675,0.100,39.001,1
-0.240,9065.110,14.233,0.068,392.125,-0.018,38.949,1
0.442,9067.300,22.654,0.073,392.625,-0.189,38.884,1
-0.193,9053.470,14.987,0.096,392.475,-0.030,38.922,1
-0.422,9080.810,44.316,0.060,392.450,-0.029,38.935,1
0.519,9065.810,10.495,0.105,392.550,0.145,38.891,1
0.136,9057.400,15.834,0.079,391.425,-0.165,39.070,1
0.295,9062.060,24.640,0.112,391.625,-0.189,39.017,1
0.195,9045.810,18.318,0.102,393.100,0.128,38.838,1
-0.653,9058.260,15.431,0.097,391.700,-0.169,38.999,1
0.126,9094.100,259.720,0.115,394.400,0.261,38.684,1
0.060,9068.090,28.635,0.238,393.425,0.028,38.761,1
-0.174,9121.370,325.419,0.179,395.125,-0.459,38.609,1
0.341,9066.040,23.787,0.136,392.100,-0.450,38.928,1
0.117,9050.980,22.789,0.120,391.875,-0.263,38.937,1
0.165,9060.120,20.736,0.087,392.700,-0.408,38.869,1
-0.100,9075.240,41.104,0.079,394.600,0.658,38.689,1
-0.243,9089.930,190.662,0.121,393.075,-0.146,38.846,1
0.276,9074.710,25.105,0.077,391.975,-0.393,38.929,1
-0.001,9062.480,21.224,0.178,394.175,-0.355,38.745,1
0.235,9063.670,22.570,0.086,393.250,-0.048,38.796,1
0.207,9089.370,159.631,0.114,394.275,-0.076,38.693,1
-0.050,9089.770,106.377,0.124,392.700,0.183,38.894,1
-0.067,9069.020,19.643,0.059,392.925,-0.299,38.830,1
-0.108,9072.950,18.135,0.146,395.325,0.423,38.609,1
-0.364,9069.100,28.670,0.098,393.200,-0.198,38.813,1
0.040,9050.200,21.754,0.091,393.375,-0.159,38.763,1
0.464,9065.470,11.021,0.105,392.650,0.482,38.883,1
-0.363,9054.830,18.225,0.076,392.775,-0.045,38.901,1
-0.283,9041.810,16.139,0.093,393.250,-0.318,38.833,1
0.553,9065.360,11.853,0.112,392.525,0.156,38.899,1
-0.141,9065.180,16.262,0.071,391.275,-0.552,39.013,1
0.086,9063.690,21.907,0.079,393.325,-0.100,38.845,1
-0.017,9047.190,19.607,0.134,393.050,-0.100,38.805,1
0.375,9061.680,13.789,0.098,391.525,-0.180,39.034,1
-0.126,9057.050,12.835,0.122,392.325,0.064,38.944,1
0.271,9070.860,13.272,0.109,394.650,0.243,38.674,1
-0.235,9061.150,16.779,0.114,393.025,0.239,38.809,1
0.063,9056.480,14.534,0.103,392.850,-0.576,38.864,1
0.060,9057.550,21.201,0.097,393.225,-0.447,38.790,1
0.207,9058.820,20.733,0.120,394.100,-0.530,38.677,1
0.013,9082.820,64.591,0.059,394.200,-0.089,38.671,1
-0.035,9056.830,14.405,0.098,392.650,-0.497,38.871,1
-0.010,9041.890,23.416,0.094,394.225,-0.462,38.658,1
-0.103,9064.740,14.359,0.117,394.525,-0.156,38.655,1
-0.339,9071.750,19.796,0.092,391.800,-0.281,38.994,1
0.364,9071.920,46.672,0.114,393.800,0.101,38.752,1
0.085,9074.780,74.983,0.088,393.900,-0.063,38.718,1
0.575,9060.330,17.102,0.084,392.500,1.125,38.896,1
0.121,9072.390,38.473,0.105,393.250,0.041,38.819,1
0.372,9058.150,23.960,0.083,393.025,0.574,38.812,1
0.212,9072.750,18.313,0.089,391.700,-0.124,38.991,1
0.166,9053.400,18.491,0.080,393.450,0.005,38.785,1
0.325,9049.100,29.765,0.330,394.025,0.043,38.690,1
0.149,9070.040,21.556,0.143,393.800,0.407,38.753,1
-0.056,9058.010,22.173,0.170,393.575,-0.003,38.757,1
-0.196,9058.520,19.408,0.139,393.725,-0.330,38.747,1
-0.396,9101.830,298.166,0.136,393.575,0.921,38.808,1
-0.252,9071.710,23.127,0.096,392.875,0.251,38.813,1
-0.030,9049.270,18.079,0.066,391.775,0.447,38.987,1
0.259,9051.850,17.846,0.066,393.550,-0.005,38.789,1
-0.093,9050.090,43.785,0.227,393.725,0.510,38.732,1
-0.082,9046.080,15.045,0.111,393.700,0.039,38.732,1
0.225,9057.110,18.747,0.084,392.575,-0.232,38.891,1
-0.001,9060.570,13.362,0.078,393.900,-0.170,38.731,1
-0.075,9070.070,11.600,0.078,392.325,0.464,38.894,1
-0.237,9049.100,11.513,0.064,392.800,0.030,38.843,1
-0.332,9059.370,22.481,0.098,392.650,0.148,38.876,1
0.198,9058.950,17.503,0.139,393.200,0.143,38.779,1
0.064,9037.010,21.958,0.109,394.500,-0.195,38.632,1
-0.082,9060.100,23.420,0.155,395.125,0.268,38.540,1
0.297,9058.920,20.366,0.103,394.100,-0.530,38.681,1
0.034,9060.700,32.976,0.183,394.300,-0.078,38.665,1
0.115,9073.660,22.954,0.091,391.775,-0.212,38.959,1
0.006,9054.840,18.142,0.141,394.450,0.374,38.628,1
-0.082,9049.230,11.440,0.087,392.500,0.105,38.874,1
0.073,9052.070,25.829,0.175,392.950,-0.093,38.827,1
0.047,9068.450,21.541,0.081,392.775,-0.376,38.840,1
0.088,9066.990,23.248,0.080,392.500,-0.105,38.880,1
-0.163,9047.520,21.814,0.124,392.700,0.008,38.828,1
-0.055,9100.730,194.022,0.102,395.325,0.383,38.566,1
0.238,9071.400,45.442,0.163,395.150,-0.302,38.584,1
0.050,9057.050,17.556,0.153,392.900,-0.223,38.791,1
0.045,9063.420,17.085,0.077,392.300,0.176,38.967,1
0.072,9049.680,21.475,0.098,393.350,-0.456,38.769,1
0.608,9041.650,7.379,0.124,392.900,-0.042,38.826,1
-0.212,9075.150,25.811,0.082,391.875,-0.203,38.974,1
0.138,9061.220,14.635,0.118,393.200,0.108,38.798,1
-0.150,9069.660,32.504,0.088,393.150,-0.183,38.800,1
-0.224,9053.290,18.764,0.105,392.700,0.008,38.867,1
-0.068,9053.170,23.912,0.164,394.125,0.296,38.701,1
-0.423,9106.170,196.220,0.108,394.525,-0.112,38.685,1
0.024,9059.970,19.105,0.103,394.175,-0.355,38.708,1
0.009,9067.240,21.991,0.091,392.550,-0.056,38.874,1
0.487,9053.250,16.343,0.110,391.450,0.005,39.049,1
0.378,9090.070,83.497,0.098,394.650,0.243,38.634,1
-0.478,9055.170,15.177,0.086,392.800,-0.283,38.881,1
0.118,9047.070,16.044,0.093,393.150,0.129,38.818,1
0.068,9084.700,116.194,0.100,393.850,-0.638,38.738,1
0.199,9054.680,22.845,0.085,391.375,-0.562,39.026,1
0.034,9061.750,22.003,0.160,393.675,-0.507,38.805,1
-0.092,9059.160,16.600,0.097,391.600,-0.188,39.037,1
0.113,9062.160,19.110,0.080,393.225,-0.057,38.863,1
0.302,9046.620,25.207,0.087,393.050,-0.291,38.841,1
0.457,9062.540,20.215,0.122,391.700,0.008,39.041,1
0.245,9063.690,14.446,0.087,392.800,0.473,38.853,1
-0.343,9057.190,18.527,0.100,391.300,-0.110,39.052,1
0.318,9070.320,42.905,0.180,395.075,-0.350,38.589,1
0.100,9067.850,8.018,0.131,393.575,0.219,38.800,1
-0.012,9071.180,28.257,0.171,393.350,-0.302,38.778,1
0.380,9061.360,22.090,0.080,391.625,-0.268,39.016,1
-0.023,9065.840,19.590,0.081,392.400,-0.195,38.979,1
-0.204,9049.260,13.207,0.093,393.600,0.073,38.796,1
0.137,9068.540,14.156,0.108,393.175,-0.192,38.837,1
-0.425,9061.270,21.015,0.102,392.075,0.299,38.950,1
0.178,9061.250,18.215,0.083,391.800,0.611,39.003,1
0.398,9065.680,12.404,0.082,392.725,0.410,38.915,1
0.068,9043.440,24.109,0.172,393.300,-0.236,38.775,1
0.043,9053.020,25.243,0.167,392.675,0.214,38.872,1
-0.193,9077.380,30.987,0.079,392.200,0.237,38.956,1
-0.110,9057.930,18.389,0.138,391.575,-0.483,39.039,1
-0.014,9051.910,12.843,0.134,392.975,-0.106,38.844,1
0.075,9041.070,14.387,0.092,393.225,0.040,38.786,1
0.368,9063.430,24.105,0.061,391.825,-0.254,39.003,1
0.451,9049.600,8.962,0.100,392.975,0.778,38.855,1
0.057,9052.100,23.256,0.115,393.100,-0.099,38.780,1
-0.127,9044.270,19.213,0.102,393.800,-0.420,38.755,1
-0.237,9058.840,20.881,0.119,393.300,-0.110,38.788,1
-0.121,9080.470,26.662,0.146,392.825,-0.034,38.878,1
-0.352,9049.760,27.035,0.079,393.600,-0.915,38.748,1
0.284,9072.220,17.401,0.114,393.675,-0.982,38.798,1
-0.345,9060.760,22.674,0.115,392.875,0.232,38.830,1
0.053,9056.100,19.875,0.048,392.200,-0.249,38.908,1
-0.032,9069.870,57.204,0.113,393.275,-0.195,38.830,1
-0.138,9063.230,10.738,0.109,392.575,0.050,38.876,1
0.148,9063.910,43.526,0.108,393.750,0.777,38.770,1
-0.116,9073.430,35.768,0.097,394.450,1.060,38.703,1
0.042,9087.920,165.197,0.174,394.375,0.175,38.669,1
0.155,9053.830,21.645,0.064,392.875,-0.048,38.911,1
0.182,9050.790,13.235,0.093,393.025,0.648,38.852,1
-0.097,9066.700,19.942,0.102,391.750,0.231,38.995,1
0.570,9066.380,58.290,0.123,392.425,-0.552,38.922,1
0.101,9043.270,16.341,0.070,392.900,0.410,38.840,1
-0.109,9104.920,130.878,0.176,394.200,-0.473,38.717,1
0.174,9066.240,47.606,0.092,393.375,0.056,38.760,1
-0.068,9046.500,11.548,0.088,392.825,-0.205,38.871,1
-0.106,9062.180,13.852,0.070,392.300,0.647,38.895,1
-0.016,9052.160,21.239,0.112,394.675,-0.504,38.628,1
-0.347,9053.560,13.477,0.099,392.625,0.190,38.907,1
0.302,9046.830,24.690,0.086,393.100,-0.201,38.838,1
0.132,9056.170,18.537,0.069,391.775,0.009,39.027,1
0.089,9074.340,14.749,0.117,394.625,-0.175,38.704,1
-0.075,9078.670,66.808,0.108,394.275,-0.046,38.707,1
0.344,9061.230,24.823,0.127,393.200,-1.124,38.819,1
0.012,9071.320,32.303,0.072,392.475,-0.057,38.910,1
-0.126,9077.520,62.203,0.090,393.575,-0.808,38.755,1
0.320,9052.440,15.416,0.079,391.900,0.569,38.960,1
-0.202,9143.190,337.720,0.212,395.425,-0.762,38.580,1
0.175,9060.420,17.852,0.102,392.225,-0.013,38.930,1
0.023,9072.010,30.430,0.135,393.250,0.465,38.791,1
-0.120,9056.160,12.612,0.086,392.250,0.208,38.971,1
0.390,9061.050,14.223,0.147,391.500,-0.231,39.029,1
-0.123,9041.100,23.407,0.136,393.600,0.017,38.753,1
-0.324,9066.140,20.363,0.088,392.200,-0.642,38.908,1
-0.122,9047.430,16.402,0.136,392.650,0.086,38.832,1
-0.177,9048.420,18.775,0.088,394.175,0.296,38.667,1
0.265,9064.670,20.309,0.050,391.525,-0.261,39.038,1
-0.065,9050.430,18.414,0.085,393.300,0.285,38.792,1
0.163,9049.060,15.843,0.112,392.725,-0.035,38.872,1
-0.049,9068.320,14.097,0.099,393.925,0.150,38.736,1
0.304,9061.380,22.405,0.133,393.875,0.244,38.743,1
0.044,9080.670,39.458,0.219,394.375,-0.229,38.636,1
-0.181,9103.170,119.840,0.172,394.225,-0.101,38.731,1
-0.082,9095.640,265.822,0.100,394.200,-0.021,38.700,1
-0.428,9061.300,18.157,0.114,392.450,-0.237,38.923,1
0.123,9043.570,17.302,0.099,393.025,-0.050,38.850,1
-0.088,9044.380,17.453,0.129,393.175,-0.177,38.806,1
-0.196,9050.810,17.946,0.066,393.325,-0.246,38.805,1
0.276,9109.180,133.378,0.101,395.200,0.621,38.556,1
-0.068,9046.630,11.475,0.094,392.775,-0.243,38.858,1
-0.116,9072.450,16.131,0.113,391.925,-0.036,38.982,1
0.257,9078.250,23.227,0.122,394.400,-0.198,38.659,1
0.322,9057.120,10.909,0.073,391.850,0.400,38.978,1
-0.190,9064.380,14.614,0.087,392.025,0.172,38.945,1
0.062,9052.980,13.214,0.099,393.550,-0.163,38.763,1
0.107,9052.470,16.381,0.228,392.975,-0.076,38.814,1
-0.208,9048.090,25.251,0.075,393.500,-0.766,38.774,1
0.026,9063.200,20.883,0.129,392.325,-0.002,38.909,1
0.015,9056.750,13.773,0.063,391.675,0.236,39.064,1
0.210,9111.900,154.385,0.097,395.375,0.401,38.535,1
-0.479,9055.530,17.748,0.112,391.300,-0.039,39.032,1
-0.061,9039.940,15.150,0.118,393.700,0.147,38.680,1
-0.192,9109.490,221.796,0.143,394.700,0.111,38.640,1
-0.249,9060.290,25.344,0.113,392.850,0.284,38.833,1
0.382,9067.000,23.948,0.079,392.525,0.016,38.907,1
0.025,9075.690,21.838,0.073,392.500,0.462,38.923,1
0.115,9053.490,17.693,0.191,392.850,-0.007,38.843,1
-0.206,9051.780,15.380,0.064,393.400,-0.232,38.792,1
0.178,9062.060,17.308,0.115,393.000,-0.572,38.859,1
-0.374,9061.900,20.303,0.123,392.425,-0.303,38.901,1
0.339,9049.000,11.634,0.099,392.675,-0.053,38.894,1
-0.068,9059.060,14.195,0.074,391.625,-0.705,38.982,1
0.123,9050.910,21.235,0.116,391.925,0.113,38.929,1
0.066,9092.240,85.531,0.206,393.575,0.759,38.743,1
0.036,9047.630,17.209,0.171,393.325,0.134,38.771,1
-0.209,9056.900,15.501,0.073,391.475,0.001,39.030,1
-0.323,9097.530,74.727,0.117,393.550,0.145,38.830,1
-0.198,9055.210,22.789,0.191,393.900,0.353,38.709,1
